Desc	HOG	A_obtectus	A_verrucosus	B_siliquastri	C_chinensis	C_maculatus	C_septempunctata	D_melanogaster	D_ponderosae	I_luminosus	P_pyralis	R_ferrugineus	T_castaneum	T_molitor	Z_morio
(null)	N0.HOG0004016	1	1	1	4	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004017	2	1	1	1	1	1	1	3	1	1	1	1	1	1
(null)	N0.HOG0004018	2	1	1	1	1	1	1	1	1	3	1	1	1	1
(null)	N0.HOG0004019	1	1	1	1	1	1	0	2	2	1	2	1	2	1
(null)	N0.HOG0004020	1	0	5	9	0	0	0	0	2	0	0	0	0	0
(null)	N0.HOG0004021	1	2	1	2	0	1	1	2	0	2	2	1	1	1
(null)	N0.HOG0004022	1	1	1	2	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004023	1	2	1	2	1	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0004024	2	0	2	3	5	1	0	2	0	1	1	0	0	0
(null)	N0.HOG0004025	1	1	2	1	1	1	1	1	1	2	2	1	1	1
(null)	N0.HOG0004026	2	2	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004027	2	1	1	2	1	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0004028	1	1	1	1	1	1	1	1	1	1	4	1	1	1
(null)	N0.HOG0004029	4	0	6	1	4	0	0	0	0	0	0	0	1	1
(null)	N0.HOG0004030	1	1	1	1	1	1	1	2	1	3	1	1	1	1
(null)	N0.HOG0004031	1	2	1	1	1	0	1	0	3	0	1	2	2	2
(null)	N0.HOG0004032	1	1	1	2	2	2	1	1	1	1	1	1	1	1
(null)	N0.HOG0004033	2	1	1	2	1	2	1	1	1	1	1	1	1	1
(null)	N0.HOG0004034	1	1	1	2	1	1	2	1	1	1	2	1	1	1
(null)	N0.HOG0004035	1	1	1	2	2	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0004036	1	2	1	1	2	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0004037	2	1	1	2	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004038	1	1	1	2	2	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0004039	1	1	1	3	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004040	1	1	1	2	1	1	1	2	1	1	1	2	1	1
(null)	N0.HOG0004041	1	1	1	1	1	1	1	4	1	1	1	1	1	1
(null)	N0.HOG0004042	0	0	1	0	0	0	1	0	0	0	0	0	0	0
(null)	N0.HOG0004043	1	1	1	1	1	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0004044	1	1	1	2	2	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0004045	1	1	1	1	1	1	1	1	1	1	2	1	1	3
(null)	N0.HOG0004046	1	1	2	3	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004047	2	1	1	1	1	1	1	2	1	2	1	1	1	1
(null)	N0.HOG0004048	1	1	1	1	4	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004049	1	1	1	1	4	1	0	1	1	2	1	1	1	1
(null)	N0.HOG0004050	1	1	1	1	2	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0004051	2	1	1	2	1	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0004052	1	1	1	3	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004053	2	1	1	1	1	1	1	1	1	2	1	1	1	2
(null)	N0.HOG0004054	1	1	1	2	2	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004055	1	0	1	4	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004056	1	1	1	2	2	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004057	1	1	1	2	2	2	1	1	1	1	1	1	1	1
(null)	N0.HOG0004058	1	2	1	1	1	1	1	0	1	0	1	1	4	2
(null)	N0.HOG0004059	2	1	1	2	1	1	2	2	1	0	1	1	1	1
(null)	N0.HOG0004060	2	1	2	2	1	1	1	2	1	0	1	1	1	1
(null)	N0.HOG0004061	1	1	1	1	2	1	1	2	1	1	1	1	1	2
(null)	N0.HOG0004062	1	1	1	1	2	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0004063	1	1	1	2	1	1	1	2	1	1	2	1	1	1
(null)	N0.HOG0004064	1	1	1	3	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004065	1	0	1	2	2	1	0	1	3	1	1	2	2	0
(null)	N0.HOG0004066	1	0	0	0	0	1	0	0	0	0	0	0	0	15
(null)	N0.HOG0004067	1	2	2	1	1	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0004068	1	1	1	2	1	1	1	1	1	3	1	1	0	2
(null)	N0.HOG0004069	1	1	1	2	2	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004070	1	1	1	3	1	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0004071	1	1	1	2	1	1	1	1	1	1	1	1	1	3
(null)	N0.HOG0004072	1	1	1	3	1	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0004073	1	1	2	2	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004074	1	1	1	2	2	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0004075	1	2	1	1	2	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0004076	1	0	1	0	0	0	1	0	0	1	2	0	1	1
(null)	N0.HOG0004077	0	0	1	0	2	1	1	1	0	0	1	1	1	0
(null)	N0.HOG0004078	1	1	1	3	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004079	1	1	1	1	4	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004080	1	1	1	2	2	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0004081	1	1	1	1	2	1	1	1	1	1	3	1	1	1
(null)	N0.HOG0004082	1	1	1	1	3	1	0	1	2	2	1	1	1	1
(null)	N0.HOG0004083	1	1	1	1	1	1	1	1	1	2	1	1	1	3
(null)	N0.HOG0004084	2	1	1	1	1	1	1	1	1	1	1	1	3	1
(null)	N0.HOG0004085	1	1	1	1	4	1	1	0	1	1	2	1	1	1
(null)	N0.HOG0004086	1	1	1	1	1	2	1	1	2	2	1	1	1	1
(null)	N0.HOG0004087	2	1	1	1	1	1	2	1	1	2	1	1	1	1
(null)	N0.HOG0004088	2	1	1	1	1	1	1	1	1	1	2	1	1	2
(null)	N0.HOG0004089	1	0	1	1	1	1	1	2	1	1	2	2	2	1
(null)	N0.HOG0004090	1	1	1	1	2	2	1	0	3	1	1	1	1	1
(null)	N0.HOG0004091	1	1	1	1	1	1	2	3	1	1	1	1	1	1
(null)	N0.HOG0004092	1	1	1	2	2	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004093	1	1	1	3	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004094	1	1	1	1	1	1	1	1	1	4	1	1	1	1
(null)	N0.HOG0004095	1	1	1	1	1	1	1	1	1	1	2	2	1	2
(null)	N0.HOG0004096	1	1	1	1	2	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004097	1	1	2	1	1	2	1	1	1	0	2	1	1	2
(null)	N0.HOG0004098	0	0	0	0	1	0	1	0	0	0	0	0	0	0
(null)	N0.HOG0004099	1	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004100	2	1	1	2	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004101	1	1	1	2	1	1	1	1	1	2	1	1	1	2
(null)	N0.HOG0004102	3	1	0	2	1	1	1	1	0	1	2	1	1	2
(null)	N0.HOG0004103	1	1	1	1	2	1	1	1	1	1	2	1	1	2
(null)	N0.HOG0004104	2	0	1	1	3	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0004105	2	1	1	2	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004106	2	1	1	2	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004107	1	1	1	2	2	2	1	1	1	1	1	1	1	1
(null)	N0.HOG0004108	1	2	1	2	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004109	1	1	1	1	1	1	3	1	1	1	2	1	1	1
(null)	N0.HOG0004110	1	1	1	2	2	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004111	2	1	1	2	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004112	4	1	1	1	1	1	0	2	1	1	1	1	1	1
(null)	N0.HOG0004113	1	1	1	2	2	2	1	1	1	1	1	1	1	1
(null)	N0.HOG0004114	1	1	1	2	2	1	2	1	1	1	1	1	1	1
(null)	N0.HOG0004115	1	1	1	2	2	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004116	1	1	1	2	1	1	2	2	1	1	1	1	1	1
(null)	N0.HOG0004117	2	1	1	1	2	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0004118	2	1	1	2	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0004119	2	1	1	3	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004120	2	1	1	2	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004121	2	1	1	2	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004122	1	1	1	1	1	1	1	1	1	2	1	1	2	2
(null)	N0.HOG0004123	1	1	1	1	1	1	1	2	1	1	2	1	1	2
(null)	N0.HOG0004124	1	1	1	1	1	1	1	1	1	2	2	1	2	1
(null)	N0.HOG0004125	1	1	2	1	1	1	1	1	1	1	2	1	1	2
(null)	N0.HOG0004126	1	1	1	1	2	1	1	1	1	2	1	1	2	1
(null)	N0.HOG0004127	1	1	1	2	2	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004128	1	1	1	2	1	1	1	1	1	1	1	1	3	1
(null)	N0.HOG0004129	2	1	1	3	2	1	1	0	1	1	1	1	1	1
(null)	N0.HOG0004130	2	1	1	1	1	1	2	1	1	1	1	1	1	2
(null)	N0.HOG0004131	2	1	2	2	2	0	0	2	1	2	1	1	1	0
(null)	N0.HOG0004132	2	2	1	1	1	0	1	1	1	1	1	1	1	3
(null)	N0.HOG0004133	1	1	1	1	1	1	2	1	1	2	1	1	1	2
(null)	N0.HOG0004134	1	1	1	1	2	1	0	3	2	1	1	1	1	1
(null)	N0.HOG0004135	1	1	1	1	2	1	1	3	1	1	1	1	1	1
(null)	N0.HOG0004136	1	1	1	1	4	1	0	1	1	1	2	1	1	1
(null)	N0.HOG0004137	2	1	1	1	3	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004138	1	1	1	1	2	1	1	1	1	2	1	1	1	2
(null)	N0.HOG0004139	1	1	1	2	2	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004140	1	2	1	1	2	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0004141	1	0	1	1	1	1	1	4	1	1	1	1	2	1
(null)	N0.HOG0004142	1	2	1	1	2	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0004143	1	1	1	1	1	1	1	3	1	1	1	1	2	1
(null)	N0.HOG0004144	1	1	1	1	1	1	1	0	1	1	1	2	1	4
(null)	N0.HOG0004145	1	2	1	1	3	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004146	1	1	1	1	3	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0004147	2	0	2	2	0	1	1	2	0	1	3	1	1	1
(null)	N0.HOG0004148	1	1	1	1	1	1	1	3	0	2	1	1	1	2
(null)	N0.HOG0004149	1	1	2	1	1	1	1	1	1	2	1	1	1	2
(null)	N0.HOG0004150	1	2	1	1	1	1	0	1	1	1	2	2	1	2
(null)	N0.HOG0004151	1	1	3	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004152	1	1	1	0	1	1	1	3	1	2	1	1	2	1
(null)	N0.HOG0004153	1	1	1	1	1	1	1	3	1	1	1	1	2	1
(null)	N0.HOG0004154	1	1	1	1	2	1	1	1	3	1	1	1	1	1
(null)	N0.HOG0004155	1	1	1	1	4	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004156	1	1	1	1	1	1	1	1	2	1	1	1	1	2
(null)	N0.HOG0004157	1	1	1	2	2	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0004158	1	1	1	1	2	1	1	1	1	2	2	1	1	1
(null)	N0.HOG0004159	1	1	1	1	2	1	1	3	1	1	1	1	1	1
(null)	N0.HOG0004160	2	1	1	1	1	1	1	1	1	2	1	1	1	2
(null)	N0.HOG0004161	3	1	1	1	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0004162	2	1	1	0	3	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0004163	2	1	1	1	4	1	1	0	1	1	1	1	1	1
(null)	N0.HOG0004164	1	0	1	1	3	2	1	1	1	1	1	1	1	2
(null)	N0.HOG0004165	1	1	1	1	2	1	1	1	1	3	1	1	1	1
(null)	N0.HOG0004166	1	1	1	3	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004167	2	1	1	3	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004168	1	1	2	1	1	1	0	1	1	0	5	1	1	1
(null)	N0.HOG0004169	1	1	1	3	1	0	1	1	1	1	3	1	1	1
(null)	N0.HOG0004170	1	1	1	1	0	1	1	1	1	3	1	2	1	2
(null)	N0.HOG0004171	0	11	1	0	0	0	0	2	0	1	0	0	1	1
(null)	N0.HOG0004172	0	16	0	0	0	0	0	0	0	0	0	1	0	0
(null)	N0.HOG0004173	0	1	0	0	1	1	0	2	3	1	0	1	1	6
(null)	N0.HOG0004174	0	1	1	1	1	1	1	0	1	1	2	1	0	1
(null)	N0.HOG0004175	0	0	1	0	0	0	1	1	0	1	0	0	0	1
(null)	N0.HOG0004176	0	2	1	2	1	1	1	1	2	1	1	1	2	1
(null)	N0.HOG0004177	0	1	2	1	1	1	1	1	2	2	1	1	2	1
(null)	N0.HOG0004178	0	3	1	1	1	1	0	1	3	2	1	1	2	0
(null)	N0.HOG0004179	0	1	2	1	0	1	1	2	1	1	4	1	1	1
(null)	N0.HOG0004180	0	2	0	3	0	0	0	0	6	5	0	0	0	1
(null)	N0.HOG0004181	0	1	1	2	1	1	2	1	2	1	1	1	1	2
(null)	N0.HOG0004182	0	6	0	0	0	0	0	0	0	0	0	2	5	4
(null)	N0.HOG0004183	0	5	0	0	0	0	0	0	1	7	0	0	1	3
(null)	N0.HOG0004184	0	1	0	0	2	1	1	2	6	1	0	1	1	1
(null)	N0.HOG0004185	0	1	1	1	1	1	5	1	1	1	2	1	0	1
(null)	N0.HOG0004186	0	1	1	0	1	1	1	3	1	1	4	1	1	1
(null)	N0.HOG0004187	0	1	0	0	0	1	9	1	1	1	0	1	1	1
(null)	N0.HOG0004188	0	2	0	0	0	0	0	0	0	0	0	3	1	11
(null)	N0.HOG0004189	0	1	2	2	2	0	0	2	1	2	1	1	2	1
(null)	N0.HOG0004190	0	1	2	2	2	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0004191	0	0	9	1	6	0	0	1	0	0	0	0	0	0
(null)	N0.HOG0004192	0	0	1	1	15	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0004193	0	0	1	16	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0004194	0	0	0	17	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0004195	0	0	0	17	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0004196	0	0	0	14	2	0	0	0	0	1	0	0	0	0
(null)	N0.HOG0004197	0	0	0	17	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0004198	0	0	0	16	0	0	0	0	0	0	0	0	0	1
(null)	N0.HOG0004199	0	0	0	17	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0004200	0	0	0	6	6	1	0	0	1	0	0	0	0	3
(null)	N0.HOG0004201	0	0	0	17	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0004202	0	0	0	9	2	0	0	0	5	1	0	0	0	0
(null)	N0.HOG0004203	0	0	0	17	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0004204	0	0	0	15	1	0	0	0	1	0	0	0	0	0
(null)	N0.HOG0004205	0	0	0	0	17	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0004206	0	0	0	0	17	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0004207	0	0	0	0	17	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0004208	0	0	0	0	10	1	0	0	1	0	0	0	0	5
(null)	N0.HOG0004209	0	0	0	0	15	0	0	0	1	0	0	0	0	1
(null)	N0.HOG0004210	0	0	0	0	8	1	0	0	0	0	0	0	0	8
(null)	N0.HOG0004211	0	0	0	0	17	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0004212	0	0	0	0	2	11	0	0	2	2	0	0	0	0
(null)	N0.HOG0004213	0	0	0	0	0	16	0	0	0	1	0	0	0	0
(null)	N0.HOG0004214	0	0	0	0	0	17	0	0	0	0	0	0	0	0
(null)	N0.HOG0004215	0	0	0	0	0	0	0	0	17	0	0	0	0	0
(null)	N0.HOG0004216	0	0	0	0	0	0	0	0	8	9	0	0	0	0
(null)	N0.HOG0004217	0	0	0	0	0	0	0	0	17	0	0	0	0	0
(null)	N0.HOG0004218	0	0	0	0	0	0	0	0	17	0	0	0	0	0
(null)	N0.HOG0004219	0	0	0	0	0	0	0	0	17	0	0	0	0	0
(null)	N0.HOG0004220	0	0	0	0	0	0	0	0	17	0	0	0	0	0
(null)	N0.HOG0004221	0	0	0	0	0	0	0	0	1	0	0	6	1	9
(null)	N0.HOG0004222	0	0	0	0	0	0	0	0	0	1	0	1	1	14
(null)	N0.HOG0004223	0	0	0	0	0	0	0	0	0	1	0	0	11	5
(null)	N0.HOG0004224	0	0	0	0	0	0	0	0	0	0	17	0	0	0
(null)	N0.HOG0004225	0	0	0	0	0	0	0	0	0	0	0	0	17	0
(null)	N0.HOG0004226	0	0	0	0	0	0	0	0	0	0	0	0	17	0
(null)	N0.HOG0004227	0	0	0	0	0	0	0	0	0	0	0	0	17	0
(null)	N0.HOG0004228	0	0	0	0	0	0	0	0	0	0	0	0	1	16
(null)	N0.HOG0004229	0	0	0	0	0	0	0	0	0	0	0	0	0	17
(null)	N0.HOG0004230	0	0	0	0	0	0	0	0	0	0	0	0	0	17
(null)	N0.HOG0004231	0	0	0	0	0	0	0	0	0	0	0	0	0	17
(null)	N0.HOG0004232	0	0	0	0	0	0	0	0	0	0	0	0	0	17
(null)	N0.HOG0004233	1	1	1	2	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004234	1	1	1	1	2	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0004235	1	2	1	1	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0004236	1	2	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004237	7	0	0	1	8	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0004238	16	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0004239	16	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0004240	1	1	1	1	2	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0004241	2	1	1	1	1	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0004242	12	0	2	0	1	0	0	0	0	0	0	0	1	0
(null)	N0.HOG0004243	6	0	0	4	4	0	0	0	0	2	0	0	0	0
(null)	N0.HOG0004244	2	1	2	2	1	1	1	1	1	1	0	1	1	1
(null)	N0.HOG0004245	4	0	3	2	7	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0004246	1	1	1	1	2	1	1	0	1	1	3	1	1	1
(null)	N0.HOG0004247	1	1	2	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004248	12	0	1	2	0	0	0	0	0	0	1	0	0	0
(null)	N0.HOG0004249	2	1	2	1	1	1	1	1	1	1	1	1	2	0
(null)	N0.HOG0004250	2	2	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004251	1	0	0	0	0	0	0	0	4	1	0	0	0	10
(null)	N0.HOG0004252	16	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0004253	1	1	1	1	1	1	1	1	1	3	1	1	1	1
(null)	N0.HOG0004254	1	0	1	1	1	1	1	3	1	1	2	1	1	1
(null)	N0.HOG0004255	1	1	2	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004256	1	1	3	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004257	1	1	1	1	1	1	1	3	1	1	1	1	1	1
(null)	N0.HOG0004258	1	1	1	1	1	1	1	3	1	1	1	1	1	1
(null)	N0.HOG0004259	2	1	1	1	1	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0004260	1	2	0	1	1	1	1	2	1	2	1	1	1	1
(null)	N0.HOG0004261	1	1	1	1	1	1	1	3	1	1	1	1	1	1
(null)	N0.HOG0004262	1	1	1	1	1	1	1	1	1	2	1	1	2	1
(null)	N0.HOG0004263	2	1	1	1	1	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0004264	2	1	1	1	1	1	0	1	1	2	1	1	1	2
(null)	N0.HOG0004265	15	0	0	0	0	0	0	0	1	0	0	0	0	0
(null)	N0.HOG0004266	1	2	2	1	0	1	1	1	2	0	2	1	1	1
(null)	N0.HOG0004267	1	1	1	2	1	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0004268	2	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004269	6	0	2	3	0	0	0	0	2	0	2	0	0	1
(null)	N0.HOG0004270	2	1	2	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004271	2	1	1	1	1	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0004272	2	2	1	1	2	1	0	1	1	1	2	1	0	1
(null)	N0.HOG0004273	1	1	1	1	1	2	1	1	1	1	2	1	1	1
(null)	N0.HOG0004274	2	2	1	1	1	1	1	0	1	1	1	1	1	2
(null)	N0.HOG0004275	2	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004276	1	1	1	3	1	1	0	2	1	1	1	1	1	1
(null)	N0.HOG0004277	1	1	1	1	2	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0004278	1	1	1	1	2	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0004279	1	2	2	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004280	3	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004281	3	1	1	2	1	1	1	1	1	0	1	1	1	1
(null)	N0.HOG0004282	3	1	1	1	2	1	1	2	1	1	1	1	0	0
(null)	N0.HOG0004283	2	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004284	16	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0004285	3	1	0	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004286	1	1	1	1	2	1	2	1	1	1	1	1	1	1
(null)	N0.HOG0004287	1	1	1	3	2	1	0	1	1	1	1	1	1	1
(null)	N0.HOG0004288	1	1	1	1	1	1	1	2	1	1	1	1	1	2
(null)	N0.HOG0004289	2	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004290	3	0	2	2	0	0	0	0	2	0	1	0	0	6
(null)	N0.HOG0004291	1	1	1	2	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004292	1	1	1	1	1	1	2	1	1	2	1	1	1	1
(null)	N0.HOG0004293	2	1	1	1	2	1	1	1	1	1	2	1	1	0
(null)	N0.HOG0004294	9	0	0	1	4	1	0	0	0	0	0	0	1	0
(null)	N0.HOG0004295	1	1	1	1	1	1	2	1	1	1	1	1	2	1
(null)	N0.HOG0004296	1	1	1	1	2	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0004297	1	1	1	1	2	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0004298	1	1	1	1	2	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0004299	1	1	1	1	4	1	1	1	1	0	1	1	1	1
(null)	N0.HOG0004300	5	0	1	1	7	0	0	0	0	0	1	0	1	0
(null)	N0.HOG0004301	1	2	1	1	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0004302	1	1	1	1	1	1	1	2	1	1	1	1	1	2
(null)	N0.HOG0004303	1	1	1	1	2	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0004304	1	1	1	1	1	1	1	1	1	3	1	1	1	1
(null)	N0.HOG0004305	1	1	1	3	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004306	1	1	1	2	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0004307	14	0	0	1	0	1	0	0	0	0	0	0	0	0
(null)	N0.HOG0004308	1	2	1	2	2	1	1	1	1	0	1	1	1	1
(null)	N0.HOG0004309	1	1	1	1	1	1	1	1	2	2	1	1	1	1
(null)	N0.HOG0004310	1	1	1	2	1	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0004311	3	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004312	1	1	1	1	2	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004313	11	0	0	1	0	0	0	0	1	0	0	0	1	2
(null)	N0.HOG0004314	1	1	2	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004315	1	1	1	1	1	1	4	0	1	1	1	1	1	1
(null)	N0.HOG0004316	2	1	1	1	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004317	1	1	1	2	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004318	1	2	1	1	1	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0004319	11	0	0	2	0	1	0	0	0	2	0	0	0	0
(null)	N0.HOG0004320	1	1	1	2	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004321	1	1	1	1	2	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0004322	1	1	1	1	2	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0004323	1	1	1	1	1	1	0	2	1	1	3	1	1	1
(null)	N0.HOG0004324	1	1	1	1	1	1	2	2	1	1	1	1	1	1
(null)	N0.HOG0004325	2	1	1	1	1	2	1	1	1	1	1	1	1	1
(null)	N0.HOG0004326	1	1	3	1	1	1	1	2	1	1	1	1	1	0
(null)	N0.HOG0004327	1	1	1	1	1	1	2	1	1	1	1	1	1	2
(null)	N0.HOG0004328	1	1	1	1	1	1	1	1	1	1	1	1	2	2
(null)	N0.HOG0004329	1	1	1	1	2	1	1	1	1	1	2	1	2	0
(null)	N0.HOG0004330	2	1	1	1	1	1	1	1	1	1	1	1	2	1
(null)	N0.HOG0004331	15	0	0	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0004332	2	1	1	1	1	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0004333	2	1	1	1	1	1	1	0	1	1	2	2	1	1
(null)	N0.HOG0004334	1	0	1	1	1	2	2	1	1	1	1	1	1	2
(null)	N0.HOG0004335	1	1	1	2	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004336	1	1	1	2	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004337	1	1	2	1	1	1	2	1	1	1	1	1	1	1
(null)	N0.HOG0004338	2	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004339	2	0	0	1	11	0	0	0	2	0	0	0	0	0
(null)	N0.HOG0004340	14	0	0	0	0	0	0	0	2	0	0	0	0	0
(null)	N0.HOG0004341	2	0	2	1	1	1	1	0	1	3	1	1	1	1
(null)	N0.HOG0004342	2	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004343	2	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004344	2	1	1	2	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0004345	2	2	1	2	1	1	1	1	1	1	1	1	1	0
