Desc	HOG	A_obtectus	A_verrucosus	B_siliquastri	C_chinensis	C_maculatus	C_septempunctata	D_melanogaster	D_ponderosae	I_luminosus	P_pyralis	R_ferrugineus	T_castaneum	T_molitor	Z_morio
(null)	N0.HOG0022845	0	0	2	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022846	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022847	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022848	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022849	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022850	0	0	1	0	0	0	0	0	0	0	0	0	0	1
(null)	N0.HOG0022851	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022852	0	0	2	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022853	0	0	1	0	0	0	0	0	1	0	0	0	0	0
(null)	N0.HOG0022854	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022855	0	0	2	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022856	0	0	2	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022857	0	0	2	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022858	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022859	0	0	2	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022860	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022861	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022862	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022863	0	0	1	0	0	0	0	0	1	0	0	0	0	0
(null)	N0.HOG0022864	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022865	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022866	0	0	1	0	0	0	0	0	0	0	0	0	0	1
(null)	N0.HOG0022867	0	0	1	0	0	0	0	1	0	0	0	0	0	0
(null)	N0.HOG0022868	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022869	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022870	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022871	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022872	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022873	0	0	2	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022874	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022875	0	0	2	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022876	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022877	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022878	0	0	1	0	0	0	0	0	0	1	0	0	0	0
(null)	N0.HOG0022879	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022880	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022881	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022882	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022883	0	0	1	0	0	0	0	0	0	0	0	0	1	0
(null)	N0.HOG0022884	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022885	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022886	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022887	0	0	1	0	0	0	0	0	0	0	0	0	0	1
(null)	N0.HOG0022888	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022889	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022890	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022891	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022892	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022893	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022894	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022895	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022896	0	0	1	0	0	0	0	0	0	0	0	0	0	1
(null)	N0.HOG0022897	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022898	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022899	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022900	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022901	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022902	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022903	0	0	1	0	0	0	0	0	0	1	0	0	0	0
(null)	N0.HOG0022904	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022905	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022906	0	0	2	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022907	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022908	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022909	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022910	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022911	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022912	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022913	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022914	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022915	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022916	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022917	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022918	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022919	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022920	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022921	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022922	0	0	1	0	0	0	0	0	0	0	1	0	0	0
(null)	N0.HOG0022923	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022924	0	0	2	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022925	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022926	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022927	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022928	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022929	0	0	1	0	0	0	0	0	0	0	1	0	0	0
(null)	N0.HOG0022930	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022931	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022932	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022933	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022934	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022935	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022936	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022937	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022938	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022939	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022940	0	0	2	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022941	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022942	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022943	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022944	0	0	2	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022945	0	0	1	0	0	0	0	0	0	0	0	0	0	1
(null)	N0.HOG0022946	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022947	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022948	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022949	0	0	2	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022950	0	0	2	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022951	0	0	2	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022952	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022953	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022954	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022955	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022956	0	0	2	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022957	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022958	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022959	0	0	1	0	0	0	0	0	0	0	1	0	0	0
(null)	N0.HOG0022960	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022961	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022962	0	0	2	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022963	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022964	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022965	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022966	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022967	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022968	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022969	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022970	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022971	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022972	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022973	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022974	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022975	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022976	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022977	0	0	1	0	0	0	0	0	0	0	0	1	0	0
(null)	N0.HOG0022978	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022979	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022980	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022981	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022982	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022983	0	0	1	0	0	0	0	0	0	0	0	0	1	0
(null)	N0.HOG0022984	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022985	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022986	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022987	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022988	0	0	2	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022989	0	0	2	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022990	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022991	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022992	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022993	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022994	0	0	1	0	0	0	0	0	0	0	0	0	0	1
(null)	N0.HOG0022995	0	0	1	0	0	0	0	1	0	0	0	0	0	0
(null)	N0.HOG0022996	0	0	2	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022997	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022998	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0022999	0	0	2	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023000	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023001	0	0	2	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023002	0	0	2	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023003	0	0	1	0	0	1	0	0	0	0	0	0	0	0
(null)	N0.HOG0023004	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023005	0	0	1	0	0	1	0	0	0	0	0	0	0	0
(null)	N0.HOG0023006	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023007	0	0	2	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023008	0	0	2	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023009	0	0	2	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023010	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023011	0	0	1	1	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023012	0	0	2	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023013	0	0	1	0	0	0	0	0	0	0	1	0	0	0
(null)	N0.HOG0023014	0	0	1	0	0	0	0	0	0	1	0	0	0	0
(null)	N0.HOG0023015	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023016	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023017	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023018	0	0	1	0	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023019	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023020	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023021	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023022	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023023	0	0	0	1	0	0	0	0	1	0	0	0	0	0
(null)	N0.HOG0023024	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023025	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023026	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023027	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023028	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023029	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023030	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023031	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023032	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023033	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023034	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023035	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023036	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023037	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023038	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023039	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023040	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023041	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023042	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023043	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023044	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023045	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023046	0	0	0	1	0	0	0	0	0	0	1	0	0	0
(null)	N0.HOG0023047	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023048	0	0	0	1	0	0	0	0	0	0	1	0	0	0
(null)	N0.HOG0023049	0	0	0	1	0	0	0	0	0	1	0	0	0	0
(null)	N0.HOG0023050	0	0	0	1	0	0	0	0	1	0	0	0	0	0
(null)	N0.HOG0023051	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023052	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023053	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023054	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023055	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023056	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023057	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023058	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023059	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023060	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023061	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023062	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023063	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023064	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023065	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023066	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023067	0	0	0	1	0	0	0	0	0	1	0	0	0	0
(null)	N0.HOG0023068	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023069	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023070	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023071	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023072	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023073	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023074	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023075	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023076	0	0	0	1	0	0	0	0	0	0	1	0	0	0
(null)	N0.HOG0023077	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023078	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023079	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023080	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023081	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023082	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023083	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023084	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023085	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023086	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023087	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023088	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023089	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023090	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023091	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023092	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023093	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023094	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023095	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023096	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023097	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023098	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023099	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023100	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023101	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023102	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023103	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023104	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023105	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023106	0	0	0	1	0	0	0	0	0	0	0	1	0	0
(null)	N0.HOG0023107	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023108	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023109	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023110	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023111	0	0	0	1	0	0	0	0	0	0	0	1	0	0
(null)	N0.HOG0023112	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023113	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023114	0	0	0	1	0	0	0	0	0	0	1	0	0	0
(null)	N0.HOG0023115	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023116	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023117	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023118	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023119	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023120	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023121	0	0	0	1	0	0	0	0	0	0	1	0	0	0
(null)	N0.HOG0023122	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023123	0	0	0	1	0	0	0	0	1	0	0	0	0	0
(null)	N0.HOG0023124	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023125	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023126	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023127	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023128	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023129	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023130	0	0	0	1	0	0	0	0	0	0	1	0	0	0
(null)	N0.HOG0023131	0	0	0	1	0	0	0	1	0	0	0	0	0	0
(null)	N0.HOG0023132	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023133	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023134	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023135	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023136	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023137	0	0	0	1	0	0	0	0	0	0	1	0	0	0
(null)	N0.HOG0023138	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023139	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023140	0	0	0	1	0	0	0	0	0	0	0	0	0	1
(null)	N0.HOG0023141	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023142	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023143	0	0	0	1	0	0	0	0	1	0	0	0	0	0
(null)	N0.HOG0023144	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023145	0	0	0	1	0	0	0	1	0	0	0	0	0	0
(null)	N0.HOG0023146	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023147	0	0	0	1	0	0	0	0	1	0	0	0	0	0
(null)	N0.HOG0023148	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023149	0	0	0	1	0	0	0	0	0	0	1	0	0	0
(null)	N0.HOG0023150	0	0	0	1	0	1	0	0	0	0	0	0	0	0
(null)	N0.HOG0023151	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023152	0	0	0	1	0	0	0	0	0	0	0	0	1	0
(null)	N0.HOG0023153	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023154	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023155	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023156	0	0	0	1	0	0	0	1	0	0	0	0	0	0
(null)	N0.HOG0023157	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023158	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023159	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023160	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023161	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023162	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023163	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023164	0	0	0	1	0	0	0	0	0	1	0	0	0	0
(null)	N0.HOG0023165	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023166	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023167	0	0	0	1	0	0	0	0	0	0	1	0	0	0
(null)	N0.HOG0023168	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023169	0	0	0	1	0	0	0	0	0	0	1	0	0	0
(null)	N0.HOG0023170	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023171	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023172	0	0	0	2	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023173	0	0	0	1	1	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0023174	0	0	0	1	1	0	0	0	0	0	0	0	0	0
