OG	slope	p-value	sig_after_multiple_testing
N0.HOG0005388	0.0006381483328501064	0.14500712128038032	x
N0.HOG0005389	0.0011937749946799132	0.0011294275285476346	x
N0.HOG0005390	0.0004537376546516377	0.40904660624431854	x
N0.HOG0005391	0.0012928992488456074	0.004320151555358883	x
N0.HOG0005393	0.0011362445262044069	0.04262006682594701	x
N0.HOG0005394	0.00041026381087911674	0.23749024715089762	x
N0.HOG0005395	0.0010485281536880824	0.02668628598188721	x
N0.HOG0005396	0.0010262134321181984	0.02217830629922946	x
N0.HOG0005397	0.0011937749946799132	0.0011294275285476346	x
N0.HOG0005398	0.0008729223794275234	0.044679508591686186	x
N0.HOG0005399	-0.0007125891355136296	0.1514567155322703	x
N0.HOG0005400	9.969685602226281e-05	0.8382299055512776	x
N0.HOG0005401	0.0006385099853438503	0.2025370315590372	x
N0.HOG0005402	-9.66395142745477e-05	0.7637368001763933	x
N0.HOG0005403	0.0011937749946799132	0.0011294275285476346	x
N0.HOG0005404	0.0011937749946799132	0.0011294275285476346	x
N0.HOG0005405	0.00041026381087911674	0.23749024715089762	x
N0.HOG0005406	-0.0004979903254128882	0.2843691090827536	x
N0.HOG0005407	0.0002929297215611143	0.4611120723545332	x
N0.HOG0005409	0.0006049499153487021	0.19988575574857698	x
N0.HOG0005410	0.0004192631241548006	0.3133341978364243	x
N0.HOG0005411	-0.0005835422101169344	0.28616421471810954	x
N0.HOG0005412	0.00018759418709794932	0.7272334513021013	x
N0.HOG0005414	0.0006385099853438503	0.2025370315590372	x
N0.HOG0005416	0.0006735859576560004	0.08473005354580675	x
N0.HOG0005417	0.0006397077862769384	0.14856298638689064	x
N0.HOG0005418	0.001253578615522409	0.01592569999412859	x
N0.HOG0005419	-0.00020047091217014276	0.7721931775008386	x
N0.HOG0005420	2.2198711611024494e-05	0.9636340331912774	x
N0.HOG0005421	0.001253578615522409	0.01592569999412859	x
N0.HOG0005422	8.408112444713152e-05	0.8345262420473147	x
N0.HOG0005423	-0.0005318684967919504	0.25995174488009065	x
N0.HOG0005424	-0.0004979903254128882	0.2843691090827536	x
N0.HOG0005427	0.00035076694117454056	0.3493105452808084	x
N0.HOG0005429	0.0011569391012478615	0.03729329377232842	x
N0.HOG0005430	0.0008132347685438865	0.02555000565666655	x
N0.HOG0005431	-0.00023966576285411854	0.5347104911065228	x
N0.HOG0005432	0.00024429269841987994	0.5185365816538483	x
N0.HOG0005433	0.0002576081067140797	0.5226071593351693	x
N0.HOG0005434	-0.0006033258598760532	0.362879242754359	x
N0.HOG0005435	-0.000374915871992598	0.44223821937394714	x
N0.HOG0005436	0.0011937749946799132	0.0011294275285476346	x
N0.HOG0005437	0.0006381483328501064	0.14500712128038032	x
N0.HOG0005439	-0.0004492669887367461	0.19188841301860515	x
N0.HOG0005440	-0.00014536285095068997	0.7864590737534953	x
N0.HOG0005441	2.231472156988378e-05	0.9266241907510523	x
N0.HOG0005442	0.0003968840542532495	0.2318172306368076	x
N0.HOG0005443	0.00028552085838790816	0.4628054274562934	x
N0.HOG0005444	-0.0004979903254128882	0.2843691090827536	x
N0.HOG0005446	0.0011937749946799132	0.0011294275285476346	x
N0.HOG0005447	0.0002574920967552204	0.6569725648424878	x
N0.HOG0005450	0.001253578615522409	0.01592569999412859	x
N0.HOG0005451	0.0007849491535213416	0.033829077783210676	x
N0.HOG0005452	0.00028552085838790816	0.4628054274562934	x
N0.HOG0005454	0.0010262134321181984	0.02217830629922946	x
N0.HOG0005456	0.0006735859576560004	0.08473005354580675	x
N0.HOG0005457	0.0011166329743845353	0.009867744085176345	x
N0.HOG0005458	0.00041026381087911674	0.23749024715089762	x
N0.HOG0005459	0.0011937749946799132	0.0011294275285476346	x
N0.HOG0005460	0.0011937749946799132	0.0011294275285476346	x
N0.HOG0005461	0.0011937749946799132	0.0011294275285476346	x
N0.HOG0005462	0.0006381483328501064	0.14500712128038032	x
N0.HOG0005463	9.098261842612261e-06	0.9821626556305074	x
N0.HOG0005464	0.0008132347685438865	0.02555000565666655	x
N0.HOG0005465	0.00028737930741724464	0.575099079941898	x
N0.HOG0005466	-0.00018597013162530043	0.590710226731991	x
N0.HOG0005467	-0.00012330498277066338	0.6116342059538884	x
N0.HOG0005468	0.000813118758585027	0.016477023990674418	x
N0.HOG0005469	0.0006397077862769384	0.14856298638689064	x
N0.HOG0005470	0.0007849491535213416	0.033829077783210676	x
N0.HOG0005471	0.0006397077862769384	0.14856298638689064	x
N0.HOG0005473	-0.0002685463500150667	0.4010093433894103	x
N0.HOG0005474	-0.00010833477604231838	0.7083807498891578	x
N0.HOG0005475	-0.00018597013162530043	0.590710226731991	x
N0.HOG0005476	-9.46364221826911e-06	0.9607310165411815	x
N0.HOG0005477	0.0002576081067140797	0.5226071593351693	x
N0.HOG0005478	-0.00012889753912718056	0.6329717070120827	x
N0.HOG0005479	0.001253578615522409	0.01592569999412859	x
N0.HOG0005480	0.00041026381087911674	0.23749024715089762	x
N0.HOG0005481	-0.00012889753912718056	0.6329717070120827	x
N0.HOG0005482	-0.00023966576285411854	0.5347104911065228	x
N0.HOG0005483	0.0006049499153487021	0.19988575574857698	x
N0.HOG0005484	-0.00023966576285411854	0.5347104911065228	x
N0.HOG0005485	3.536799690229929e-05	0.9266241907510524	x
N0.HOG0005487	0.0	1.0	x
N0.HOG0005488	-0.00023966576285411854	0.5347104911065228	x
N0.HOG0005489	0.00016550135343778425	0.5774841197240168	x
N0.HOG0005490	-0.0005318684967919504	0.25995174488009065	x
N0.HOG0005491	0.0011076336611088515	0.003829196062523943	x
N0.HOG0005492	0.0005512542841198841	0.31582987536608254	x
N0.HOG0005493	7.092204828716677e-05	0.8763235807818357	x
N0.HOG0005494	0.00013430859769084362	0.7626918534539178	x
N0.HOG0005495	7.092204828716677e-05	0.8763235807818357	x
N0.HOG0005496	0.0004251696692757941	0.2791713926133166	x
N0.HOG0005497	0.0011937749946799132	0.0011294275285476346	x
N0.HOG0005499	0.0010262134321181984	0.02217830629922946	x
N0.HOG0005500	0.0001993795248168462	0.35879488851275676	x
N0.HOG0005501	-9.152277815670718e-05	0.7709388053181361	x
N0.HOG0005503	-0.0004979903254128882	0.2843691090827536	x
N0.HOG0005506	0.0007966604110762904	0.07679913414183939	x
N0.HOG0005507	-0.00020288597402204857	0.5821845195620634	x
N0.HOG0005508	3.536799690229929e-05	0.9266241907510524	x
N0.HOG0005509	0.00041026381087911674	0.23749024715089762	x
N0.HOG0005510	0.0007999193602496866	0.04847600944901162	x
N0.HOG0005512	-8.92790036458306e-05	0.8258668374678708	x
N0.HOG0005513	0.0	1.0	n
N0.HOG0005514	0.0	1.0	x
N0.HOG0005518	0.0007553701621340972	0.12131206217029851	x
N0.HOG0005520	-0.0008563318399378904	0.3311659033366813	n
N0.HOG0005521	-0.0006492025861099528	0.20252959718874686	x
N0.HOG0005522	-0.000319789961558378	0.5450752809316085	x
N0.HOG0005523	0.0001307434825095481	0.6741530901595292	x
N0.HOG0005524	-0.00037762781627186294	0.4226803958221059	x
N0.HOG0005527	0.0009216457161036656	0.09805981041382798	x
N0.HOG0005530	8.808021003715814e-05	0.8736449809859637	x
N0.HOG0005531	-6.552091037530018e-05	0.9109239132210993	x
N0.HOG0005532	0.0006104595765161913	0.2738919291269838	x
N0.HOG0005533	4.932325351889548e-05	0.9175106692467232	x
N0.HOG0005534	2.292848994054024e-05	0.9391909880002387	x
N0.HOG0005537	-1.194178690532194e-05	0.9607310165411815	x
N0.HOG0005538	-0.00023223604339648078	0.5660956382537515	x
N0.HOG0005540	4.8167264119781894e-05	0.8743277700073153	x
N0.HOG0005541	-0.00019668171154769876	0.878820355774753	n
N0.HOG0005598	-0.0004979903254128882	0.2843691090827536	x
N0.HOG0005599	-0.00035834151452500217	0.454536948894955	x
N0.HOG0005601	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005602	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005603	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005604	0.00013430859769084362	0.7626918534539178	x
N0.HOG0005605	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005606	-0.000380656236094886	0.362879242754359	x
N0.HOG0005607	-0.0006033258598760532	0.362879242754359	x
N0.HOG0005608	-0.0003319328994187436	0.2554449069948398	x
N0.HOG0005609	0.0008132347685438865	0.02555000565666655	x
N0.HOG0005610	-0.00010833477604231838	0.7083807498891578	x
N0.HOG0005611	-0.0004979903254128882	0.2843691090827536	x
N0.HOG0005613	0.00046640817926663916	0.4281551722244198	n
N0.HOG0005614	-0.000380656236094886	0.362879242754359	x
N0.HOG0005615	8.999313275683975e-06	0.9659939511623504	x
N0.HOG0005616	2.231472156988378e-05	0.9266241907510523	x
N0.HOG0005617	0.0007909200469740025	0.015925699994128566	x
N0.HOG0005618	-0.000380656236094886	0.362879242754359	x
N0.HOG0005619	-0.000380656236094886	0.362879242754359	x
N0.HOG0005620	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005621	-0.0007125891355136296	0.1514567155322703	x
N0.HOG0005622	-0.000380656236094886	0.362879242754359	x
N0.HOG0005623	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005624	7.092204828716677e-05	0.8763235807818357	x
N0.HOG0005625	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005626	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005627	0.0003968840542532495	0.2318172306368076	x
N0.HOG0005628	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005631	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005632	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005633	-0.00015121226069706435	0.5347104911065228	x
N0.HOG0005634	0.00030783557995779187	0.4874028036849356	x
N0.HOG0005635	-0.00015121226069706435	0.5347104911065228	x
N0.HOG0005636	0.0002352933851441959	0.46962634981040674	x
N0.HOG0005637	-0.0007101781292214096	0.035659375296274345	x
N0.HOG0005638	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005639	-0.00015121226069706435	0.5347104911065228	x
N0.HOG0005640	0.00031671361413484854	0.1038419676708266	x
N0.HOG0005642	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005643	0.00028552085838790816	0.4628054274562934	x
N0.HOG0005644	0.00041185426098159437	0.2612642387824325	x
N0.HOG0005645	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005647	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005648	2.2198711611024494e-05	0.9636340331912774	x
N0.HOG0005650	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005652	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005653	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005654	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005655	0.001253578615522409	0.01592569999412859	x
N0.HOG0005656	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005657	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005658	0.00019340863136418522	0.37798382593935564	x
N0.HOG0005659	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005660	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005661	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005663	0.00031671361413484854	0.1038419676708266	x
N0.HOG0005664	5.7403641022879714e-06	0.9821626556305074	x
N0.HOG0005665	0.0005096124462166697	0.355782645138478	x
N0.HOG0005667	0.0007909200469740025	0.015925699994128566	x
N0.HOG0005671	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005672	0.0006385099853438503	0.2025370315590372	x
N0.HOG0005674	0.0006385099853438503	0.2025370315590372	x
N0.HOG0005675	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005676	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005677	-0.000380656236094886	0.362879242754359	x
N0.HOG0005679	0.00011795929582619358	0.7639766876609064	x
N0.HOG0005680	0.0011937749946799132	0.0011294275285476346	x
N0.HOG0005681	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005682	-0.000380656236094886	0.362879242754359	x
N0.HOG0005683	2.2198711611024494e-05	0.9636340331912774	x
N0.HOG0005684	2.2198711611024494e-05	0.9636340331912774	x
N0.HOG0005685	-0.000380656236094886	0.362879242754359	x
N0.HOG0005686	0.0002352933851441959	0.46962634981040674	x
N0.HOG0005687	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005688	0.00038193050539697486	0.4849130495244921	x
N0.HOG0005689	-0.0003319328994187436	0.2554449069948398	x
N0.HOG0005690	7.092204828716677e-05	0.8763235807818357	x
N0.HOG0005691	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005692	-5.97089345266097e-06	0.9607310165411815	x
N0.HOG0005693	-0.000380656236094886	0.362879242754359	x
N0.HOG0005694	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005695	5.7403641022879714e-06	0.9821626556305074	x
N0.HOG0005696	9.098261842612261e-06	0.9821626556305074	x
N0.HOG0005697	-0.0003319328994187436	0.2554449069948398	x
N0.HOG0005700	0.0007909200469740025	0.015925699994128566	x
N0.HOG0005701	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005702	5.7403641022879714e-06	0.9821626556305074	x
N0.HOG0005703	0.00031671361413484854	0.1038419676708266	x
N0.HOG0005704	5.7403641022879714e-06	0.9821626556305074	x
N0.HOG0005705	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005706	8.999313275683975e-06	0.9659939511623504	x
N0.HOG0005707	-0.0002724413184754928	0.590710226731991	x
N0.HOG0005708	0.000719568561840759	0.032941444458943654	x
N0.HOG0005709	-0.000380656236094886	0.362879242754359	x
N0.HOG0005710	-0.00014536285095068997	0.7864590737534953	x
N0.HOG0005712	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005713	8.999313275683975e-06	0.9659939511623504	x
N0.HOG0005714	-0.000380656236094886	0.362879242754359	x
N0.HOG0005717	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005718	0.00031671361413484854	0.1038419676708266	x
N0.HOG0005720	-0.0003319328994187436	0.2554449069948398	x
N0.HOG0005723	0.0007909200469740025	0.015925699994128566	x
N0.HOG0005724	8.999313275683975e-06	0.9659939511623504	x
N0.HOG0005728	-0.000380656236094886	0.362879242754359	x
N0.HOG0005729	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005730	0.0002352933851441959	0.46962634981040674	x
N0.HOG0005731	-0.00018597013162530043	0.590710226731991	x
N0.HOG0005732	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005733	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005737	2.231472156988378e-05	0.9266241907510523	x
N0.HOG0005740	0.0006735859576560004	0.08473005354580675	x
N0.HOG0005741	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005742	-0.00015121226069706435	0.5347104911065228	x
N0.HOG0005743	8.999313275683975e-06	0.9659939511623504	x
N0.HOG0005744	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005746	-5.97089345266097e-06	0.9607310165411815	x
N0.HOG0005748	0.0007909200469740025	0.015925699994128566	x
N0.HOG0005749	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005751	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005752	0.000719568561840759	0.032941444458943654	x
N0.HOG0005753	-0.00015121226069706435	0.5347104911065228	x
N0.HOG0005754	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005755	8.999313275683975e-06	0.9659939511623504	x
N0.HOG0005756	-0.0003319328994187436	0.2554449069948398	x
N0.HOG0005757	0.0002352933851441959	0.46962634981040674	x
N0.HOG0005758	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005759	-0.0005666263677201863	0.288281990466621	x
N0.HOG0005760	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005761	0.00028552085838790816	0.4628054274562934	x
N0.HOG0005762	-0.000380656236094886	0.362879242754359	x
N0.HOG0005763	-0.00012330498277066338	0.6116342059538884	x
N0.HOG0005764	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005765	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005766	-0.00015121226069706435	0.5347104911065228	x
N0.HOG0005767	0.0002352933851441959	0.46962634981040674	x
N0.HOG0005768	0.00011795929582619358	0.7639766876609064	x
N0.HOG0005769	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005770	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005771	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005772	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005773	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005774	0.0007909200469740025	0.015925699994128566	x
N0.HOG0005776	-0.0004979903254128882	0.2843691090827536	x
N0.HOG0005778	-0.000380656236094886	0.362879242754359	x
N0.HOG0005780	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005781	-9.501936774811857e-05	0.7605533485133307	x
N0.HOG0005782	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005783	0.00031671361413484854	0.1038419676708266	x
N0.HOG0005785	-0.000380656236094886	0.362879242754359	x
N0.HOG0005786	-0.0006955884516251208	0.3354808928200562	n
N0.HOG0005787	0.00031671361413484854	0.1038419676708266	x
N0.HOG0005788	-0.000380656236094886	0.362879242754359	x
N0.HOG0005789	0.0007909200469740025	0.015925699994128566	x
N0.HOG0005790	0.0007909200469740025	0.015925699994128566	x
N0.HOG0005792	0.0	1.0	x
N0.HOG0005793	-0.000380656236094886	0.362879242754359	x
N0.HOG0005795	-0.000380656236094886	0.362879242754359	x
N0.HOG0005796	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005797	0.0002516426870088461	0.5177514121106852	x
N0.HOG0005798	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005799	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005800	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005801	0.0002352933851441959	0.46962634981040674	x
N0.HOG0005802	-8.55518847040462e-05	0.7752500538510408	x
N0.HOG0005803	0.00031671361413484854	0.1038419676708266	x
N0.HOG0005804	0.00031671361413484854	0.1038419676708266	x
N0.HOG0005805	0.0011076336611088515	0.003829196062523943	x
N0.HOG0005806	0.0007966604110762904	0.07679913414183939	x
N0.HOG0005807	0.00031671361413484854	0.1038419676708266	x
N0.HOG0005808	2.231472156988378e-05	0.9266241907510523	x
N0.HOG0005809	0.001253578615522409	0.01592569999412859	x
N0.HOG0005810	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005811	-5.97089345266097e-06	0.9607310165411815	x
N0.HOG0005812	0.00031671361413484854	0.1038419676708266	x
N0.HOG0005813	-5.97089345266097e-06	0.9607310165411815	x
N0.HOG0005814	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005815	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005816	0.0002352933851441959	0.46962634981040674	x
N0.HOG0005817	0.00031671361413484854	0.1038419676708266	x
N0.HOG0005818	0.00031671361413484854	0.1038419676708266	x
N0.HOG0005819	-0.000380656236094886	0.362879242754359	x
N0.HOG0005820	0.0002352933851441959	0.46962634981040674	x
N0.HOG0005821	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005822	0.00028552085838790816	0.4628054274562934	x
N0.HOG0005823	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005825	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005826	0.0007909200469740025	0.015925699994128566	x
N0.HOG0005827	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005828	-5.97089345266097e-06	0.9607310165411815	x
N0.HOG0005829	0.00041185426098159437	0.2612642387824325	x
N0.HOG0005832	-0.000380656236094886	0.362879242754359	x
N0.HOG0005833	-0.000380656236094886	0.362879242754359	x
N0.HOG0005834	2.2198711611024494e-05	0.9636340331912774	x
N0.HOG0005835	-0.000380656236094886	0.362879242754359	x
N0.HOG0005836	-5.97089345266097e-06	0.9607310165411815	x
N0.HOG0005837	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005838	-0.0007101781292214096	0.035659375296274345	x
N0.HOG0005842	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005843	-0.00015121226069706435	0.5347104911065228	x
N0.HOG0005844	0.00031671361413484854	0.1038419676708266	x
N0.HOG0005846	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005847	-0.00018597013162530043	0.590710226731991	x
N0.HOG0005848	-0.0003319328994187436	0.2554449069948398	x
N0.HOG0005849	0.0001993795248168462	0.35879488851275676	x
N0.HOG0005850	0.0007966604110762904	0.07679913414183939	x
N0.HOG0005851	0.0002352933851441959	0.46962634981040674	x
N0.HOG0005852	0.0001993795248168462	0.35879488851275676	x
N0.HOG0005853	0.0007909200469740025	0.015925699994128566	x
N0.HOG0005854	-5.97089345266097e-06	0.9607310165411815	x
N0.HOG0005855	-0.00015121226069706435	0.5347104911065228	x
N0.HOG0005857	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005858	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005859	5.7403641022879714e-06	0.9821626556305074	x
N0.HOG0005860	-0.000380656236094886	0.362879242754359	x
N0.HOG0005861	5.7403641022879714e-06	0.9821626556305074	x
N0.HOG0005862	-0.000380656236094886	0.362879242754359	x
N0.HOG0005863	0.0002352933851441959	0.46962634981040674	x
N0.HOG0005864	-0.0003319328994187436	0.2554449069948398	x
N0.HOG0005865	-0.000380656236094886	0.362879242754359	x
N0.HOG0005866	-0.0003319328994187436	0.2554449069948398	x
N0.HOG0005867	0.0002352933851441959	0.46962634981040674	x
N0.HOG0005868	0.0007849491535213416	0.033829077783210676	x
N0.HOG0005869	-0.0008613903899184742	0.02730961133616982	x
N0.HOG0005870	-0.00020288597402204857	0.5821845195620634	x
N0.HOG0005871	-0.0003866271295475469	0.37302087522051985	x
N0.HOG0005872	0.00031671361413484854	0.1038419676708266	x
N0.HOG0005874	-5.97089345266097e-06	0.9607310165411815	x
N0.HOG0005875	-0.000380656236094886	0.362879242754359	x
N0.HOG0005876	-0.0007101781292214096	0.035659375296274345	x
N0.HOG0005877	0.0002352933851441959	0.46962634981040674	x
N0.HOG0005878	-0.000380656236094886	0.362879242754359	x
N0.HOG0005879	0.00028552085838790816	0.4628054274562934	x
N0.HOG0005880	0.00041026381087911674	0.23749024715089762	x
N0.HOG0005881	2.231472156988378e-05	0.9266241907510523	x
N0.HOG0005882	0.0002352933851441959	0.46962634981040674	x
N0.HOG0005883	2.2198711611024494e-05	0.9636340331912774	x
N0.HOG0005884	-0.000380656236094886	0.362879242754359	x
N0.HOG0005885	2.231472156988378e-05	0.9266241907510523	x
N0.HOG0005888	0.0006735859576560004	0.08473005354580675	x
N0.HOG0005890	0.0006385099853438503	0.2025370315590372	x
N0.HOG0005891	0.0002352933851441959	0.46962634981040674	x
N0.HOG0005892	2.231472156988378e-05	0.9266241907510523	x
N0.HOG0005894	-0.0003319328994187436	0.2554449069948398	x
N0.HOG0005895	0.0004251696692757941	0.2791713926133166	x
N0.HOG0005896	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005899	-5.97089345266097e-06	0.9607310165411815	x
N0.HOG0005900	0.00031671361413484854	0.1038419676708266	x
N0.HOG0005901	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005902	8.999313275683975e-06	0.9659939511623504	x
N0.HOG0005904	0.00025785374924896447	0.6699970811742719	x
N0.HOG0005905	-0.00015121226069706435	0.5347104911065228	x
N0.HOG0005906	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005907	-0.000380656236094886	0.362879242754359	x
N0.HOG0005908	0.0002352933851441959	0.46962634981040674	x
N0.HOG0005909	0.00028552085838790816	0.4628054274562934	x
N0.HOG0005910	0.000719568561840759	0.032941444458943654	x
N0.HOG0005911	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005912	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005914	-0.000380656236094886	0.362879242754359	x
N0.HOG0005915	-0.000380656236094886	0.362879242754359	x
N0.HOG0005916	0.0007909200469740025	0.015925699994128566	x
N0.HOG0005917	-0.00015121226069706435	0.5347104911065228	x
N0.HOG0005918	1.4739677377971942e-05	0.9619431525111652	x
N0.HOG0005919	0.00037293119212129084	0.46962634981040685	x
N0.HOG0005921	-0.0003319328994187436	0.2554449069948398	x
N0.HOG0005922	-0.000380656236094886	0.362879242754359	x
N0.HOG0005923	-0.0004979903254128882	0.2843691090827536	x
N0.HOG0005924	-0.00015121226069706435	0.5347104911065228	x
N0.HOG0005925	-0.00020047091217014276	0.7721931775008386	x
N0.HOG0005926	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005927	-0.00011159372521571439	0.7395903975574482	x
N0.HOG0005928	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005929	-0.00035834151452500217	0.454536948894955	x
N0.HOG0005930	5.7403641022879714e-06	0.9821626556305074	x
N0.HOG0005931	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005933	0.0006735859576560004	0.08473005354580675	x
N0.HOG0005935	0.0007909200469740025	0.015925699994128566	x
N0.HOG0005936	0.0007909200469740025	0.015925699994128566	x
N0.HOG0005937	0.0004872977246467859	0.3719740203070939	x
N0.HOG0005938	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005939	-0.000380656236094886	0.362879242754359	x
N0.HOG0005940	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005941	0.0002352933851441959	0.46962634981040674	x
N0.HOG0005943	0.0007909200469740025	0.015925699994128566	x
N0.HOG0005944	0.0007909200469740025	0.015925699994128566	x
N0.HOG0005945	0.00031671361413484854	0.1038419676708266	x
N0.HOG0005946	0.0011937749946799132	0.0011294275285476346	x
N0.HOG0005947	0.0007909200469740025	0.015925699994128566	x
N0.HOG0005948	0.0007909200469740025	0.015925699994128566	x
N0.HOG0005950	-0.000380656236094886	0.362879242754359	x
N0.HOG0005951	9.936257285061384e-05	0.8059172878470326	x
N0.HOG0005953	0.0007909200469740025	0.015925699994128566	x
N0.HOG0005954	0.0007909200469740025	0.015925699994128566	x
N0.HOG0005956	0.0007909200469740025	0.015925699994128566	x
N0.HOG0005957	0.0007909200469740025	0.015925699994128566	x
N0.HOG0005958	0.0007909200469740025	0.015925699994128566	x
N0.HOG0005959	5.7403641022879714e-06	0.9821626556305074	x
N0.HOG0005962	-5.97089345266097e-06	0.9607310165411815	x
N0.HOG0005963	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005965	-5.97089345266097e-06	0.9607310165411815	x
N0.HOG0005968	-5.97089345266097e-06	0.9607310165411815	x
N0.HOG0005969	-0.00015121226069706435	0.5347104911065228	x
N0.HOG0005970	0.0002352933851441959	0.46962634981040674	x
N0.HOG0005971	5.7403641022879714e-06	0.9821626556305074	x
N0.HOG0005972	0.00011795929582619358	0.7639766876609064	x
N0.HOG0005973	0.0001993795248168462	0.35879488851275676	x
N0.HOG0005974	5.7403641022879714e-06	0.9821626556305074	x
N0.HOG0005975	-0.0003319328994187436	0.2554449069948398	x
N0.HOG0005976	0.00040285494770591045	0.2025370315590372	x
N0.HOG0005977	8.999313275683975e-06	0.9659939511623504	x
N0.HOG0005978	0.0006735859576560004	0.08473005354580675	x
N0.HOG0005979	0.0006735859576560004	0.08473005354580675	x
N0.HOG0005981	0.0011076336611088515	0.003829196062523943	x
N0.HOG0005982	2.231472156988378e-05	0.9266241907510523	x
N0.HOG0005983	-0.000380656236094886	0.362879242754359	x
N0.HOG0005984	-0.00011733408931800229	0.590710226731991	x
N0.HOG0005985	0.0007909200469740025	0.015925699994128566	x
N0.HOG0005986	-0.00015121226069706435	0.5347104911065228	x
N0.HOG0005987	-0.000380656236094886	0.362879242754359	x
N0.HOG0005988	-0.00014547189659477644	0.6608415597394853	x
N0.HOG0005989	-0.0006033258598760532	0.362879242754359	x
N0.HOG0005990	-0.00015121226069706435	0.5347104911065228	x
N0.HOG0005991	-0.00012889753912718056	0.6329717070120827	x
