#FamilyID	pvalue	Significant at 0.05
N0.HOG0004111	0.831	n
N0.HOG0004113	0.821	n
N0.HOG0004114	0.849	n
N0.HOG0004115	0.819	n
N0.HOG0004116	0.837	n
N0.HOG0004117	0.785	n
N0.HOG0004118	0.769	n
N0.HOG0004119	0.918	n
N0.HOG0004120	0.831	n
N0.HOG0004121	0.831	n
N0.HOG0004122	0.82	n
N0.HOG0004123	0.826	n
N0.HOG0004124	0.808	n
N0.HOG0004125	0.781	n
N0.HOG0004126	0.783	n
N0.HOG0004127	0.819	n
N0.HOG0004128	0.91	n
N0.HOG0004129	0.918	n
N0.HOG0004130	0.829	n
N0.HOG0004132	0.852	n
N0.HOG0004133	0.844	n
N0.HOG0004135	0.945	n
N0.HOG0004137	0.92	n
N0.HOG0004138	0.786	n
N0.HOG0004139	0.819	n
N0.HOG0004140	0.797	n
N0.HOG0004141	0.921	n
N0.HOG0004142	0.795	n
N0.HOG0004143	0.949	n
N0.HOG0004144	0.909	n
N0.HOG0004145	0.924	n
N0.HOG0004146	0.931	n
N0.HOG0004147	0.689	n
N0.HOG0004148	0.903	n
N0.HOG0004149	0.783	n
N0.HOG0004151	0.924	n
N0.HOG0004152	0.867	n
N0.HOG0004153	0.949	n
N0.HOG0004154	0.95	n
N0.HOG0004155	0.937	n
N0.HOG0004156	0.843	n
N0.HOG0004157	0.816	n
N0.HOG0004158	0.805	n
N0.HOG0004159	0.945	n
N0.HOG0004160	0.792	n
N0.HOG0004161	0.918	n
N0.HOG0004162	0.733	n
N0.HOG0004163	0.854	n
N0.HOG0004164	0.821	n
N0.HOG0004165	0.95	n
N0.HOG0004166	0.945	n
N0.HOG0004167	0.918	n
N0.HOG0004169	0.852	n
N0.HOG0004170	0.883	n
N0.HOG0004174	0.758	n
N0.HOG0004175	0.189	n
N0.HOG0004176	0.634	n
N0.HOG0004177	0.673	n
N0.HOG0004179	0.745	n
N0.HOG0004181	0.703	n
N0.HOG0004184	0.176	n
N0.HOG0004185	0.994	n
N0.HOG0004186	0.841	n
N0.HOG0004187	0.999	n
N0.HOG0004190	0.742	n
N0.HOG0004233	0.848	n
N0.HOG0004234	0.836	n
N0.HOG0004235	0.837	n
N0.HOG0004236	0.83	n
N0.HOG0004240	0.837	n
N0.HOG0004241	0.837	n
N0.HOG0004244	0.804	n
N0.HOG0004246	0.924	n
N0.HOG0004247	0.829	n
N0.HOG0004249	0.71	n
N0.HOG0004250	0.831	n
N0.HOG0004253	0.973	n
N0.HOG0004254	0.95	n
N0.HOG0004255	0.829	n
N0.HOG0004256	0.945	n
N0.HOG0004257	0.972	n
N0.HOG0004258	0.972	n
N0.HOG0004259	0.838	n
N0.HOG0004260	0.752	n
N0.HOG0004261	0.972	n
N0.HOG0004262	0.838	n
N0.HOG0004263	0.836	n
N0.HOG0004266	0.585	n
N0.HOG0004267	0.836	n
N0.HOG0004268	0.821	n
N0.HOG0004270	0.835	n
N0.HOG0004271	0.838	n
N0.HOG0004273	0.854	n
N0.HOG0004274	0.752	n
N0.HOG0004275	0.821	n
N0.HOG0004277	0.837	n
N0.HOG0004278	0.838	n
N0.HOG0004279	0.821	n
N0.HOG0004280	0.954	n
N0.HOG0004281	0.899	n
N0.HOG0004282	0.781	n
N0.HOG0004283	0.821	n
N0.HOG0004285	0.833	n
N0.HOG0004286	0.861	n
N0.HOG0004288	0.843	n
N0.HOG0004289	0.821	n
N0.HOG0004291	0.848	n
N0.HOG0004292	0.87	n
N0.HOG0004293	0.725	n
N0.HOG0004295	0.862	n
N0.HOG0004296	0.836	n
N0.HOG0004297	0.836	n
N0.HOG0004298	0.837	n
N0.HOG0004299	0.904	n
N0.HOG0004301	0.837	n
N0.HOG0004302	0.843	n
N0.HOG0004303	0.837	n
N0.HOG0004304	0.973	n
N0.HOG0004305	0.949	n
N0.HOG0004306	0.821	n
N0.HOG0004308	0.777	n
N0.HOG0004309	0.865	n
N0.HOG0004310	0.836	n
N0.HOG0004311	0.954	n
N0.HOG0004312	0.837	n
N0.HOG0004314	0.829	n
N0.HOG0004315	0.994	n
N0.HOG0004316	0.838	n
N0.HOG0004317	0.848	n
N0.HOG0004318	0.844	n
N0.HOG0004320	0.836	n
N0.HOG0004321	0.837	n
N0.HOG0004322	0.837	n
N0.HOG0004324	0.87	n
N0.HOG0004325	0.839	n
N0.HOG0004326	0.882	n
N0.HOG0004327	0.864	n
N0.HOG0004328	0.847	n
N0.HOG0004329	0.713	n
N0.HOG0004330	0.82	n
N0.HOG0004332	0.837	n
N0.HOG0004333	0.752	n
N0.HOG0004334	0.813	n
N0.HOG0004335	0.848	n
N0.HOG0004336	0.848	n
N0.HOG0004337	0.86	n
N0.HOG0004338	0.821	n
N0.HOG0004341	0.854	n
N0.HOG0004342	0.821	n
N0.HOG0004343	0.821	n
N0.HOG0004344	0.821	n
N0.HOG0004345	0.703	n
N0.HOG0004346	0.836	n
N0.HOG0004347	0.86	n
N0.HOG0004348	0.827	n
N0.HOG0004349	0.835	n
N0.HOG0004351	0.836	n
N0.HOG0004352	0.86	n
N0.HOG0004353	0.795	n
N0.HOG0004354	0.833	n
N0.HOG0004355	0.924	n
N0.HOG0004358	0.827	n
N0.HOG0004359	0.836	n
N0.HOG0004361	0.831	n
N0.HOG0004362	0.582	n
N0.HOG0004363	0.708	n
N0.HOG0004365	0.821	n
N0.HOG0004366	0.837	n
N0.HOG0004367	0.829	n
N0.HOG0004368	0.821	n
N0.HOG0004370	0.843	n
N0.HOG0004371	0.715	n
N0.HOG0004372	0.871	n
N0.HOG0004373	0.918	n
N0.HOG0004374	0.842	n
N0.HOG0004375	0.84	n
N0.HOG0004376	0.764	n
N0.HOG0004377	0.9	n
N0.HOG0004378	0.751	n
N0.HOG0004379	0.898	n
N0.HOG0004380	0.826	n
N0.HOG0004381	0.986	n
N0.HOG0004382	0.973	n
N0.HOG0004383	0.993	n
N0.HOG0004384	0.833	n
N0.HOG0004385	0.954	n
N0.HOG0004386	0.837	n
N0.HOG0004388	0.837	n
N0.HOG0004391	0.87	n
N0.HOG0004392	0.63	n
N0.HOG0004394	0.96	n
N0.HOG0004395	0.966	n
N0.HOG0004396	0.844	n
N0.HOG0004397	0.838	n
N0.HOG0004398	0.972	n
N0.HOG0004399	0.949	n
N0.HOG0004401	0.838	n
N0.HOG0004402	0.821	n
N0.HOG0004403	0.954	n
N0.HOG0004404	0.873	n
N0.HOG0004405	0.829	n
N0.HOG0004406	0.783	n
N0.HOG0004407	0.691	n
N0.HOG0004408	0.977	n
N0.HOG0004409	0.843	n
N0.HOG0004410	0.835	n
N0.HOG0004411	0.73	n
N0.HOG0004412	0.691	n
N0.HOG0004413	0.96	n
N0.HOG0004414	0.843	n
N0.HOG0004416	0.472	n
N0.HOG0004417	0.708	n
N0.HOG0004418	0.844	n
N0.HOG0004419	0.722	n
N0.HOG0004420	0.838	n
N0.HOG0004421	0.973	n
N0.HOG0004423	0.738	n
N0.HOG0004424	0.918	n
N0.HOG0004425	0.836	n
N0.HOG0004426	0.838	n
N0.HOG0004427	0.821	n
N0.HOG0004428	0.978	n
N0.HOG0004429	0.859	n
N0.HOG0004431	0.827	n
N0.HOG0004432	0.576	n
N0.HOG0004433	0.835	n
N0.HOG0004434	0.849	n
N0.HOG0004435	0.954	n
N0.HOG0004436	0.821	n
N0.HOG0004437	0.764	n
N0.HOG0004438	0.793	n
N0.HOG0004439	0.821	n
N0.HOG0004440	0.931	n
N0.HOG0004441	0.764	n
N0.HOG0004442	0.833	n
N0.HOG0004443	0.821	n
N0.HOG0004444	0.821	n
N0.HOG0004445	0.972	n
N0.HOG0004446	0.949	n
N0.HOG0004447	0.821	n
N0.HOG0004448	0.922	n
N0.HOG0004449	0.932	n
N0.HOG0004451	0.954	n
N0.HOG0004452	0.848	n
N0.HOG0004453	0.949	n
N0.HOG0004454	0.821	n
N0.HOG0004455	0.715	n
N0.HOG0004456	0.837	n
N0.HOG0004457	0.829	n
N0.HOG0004458	0.829	n
N0.HOG0004459	0.799	n
N0.HOG0004460	0.83	n
N0.HOG0004462	0.87	n
N0.HOG0004463	0.968	n
N0.HOG0004464	0.713	n
N0.HOG0004465	0.87	n
N0.HOG0004466	0.809	n
N0.HOG0004467	0.954	n
N0.HOG0004469	0.764	n
N0.HOG0004470	0.821	n
N0.HOG0004471	0.87	n
N0.HOG0004473	0.821	n
N0.HOG0004474	0.772	n
N0.HOG0004476	0.838	n
N0.HOG0004477	0.861	n
N0.HOG0004478	0.96	n
N0.HOG0004479	0.837	n
N0.HOG0004480	0.844	n
N0.HOG0004481	0.821	n
N0.HOG0004483	0.864	n
N0.HOG0004484	0.622	n
N0.HOG0004485	0.838	n
N0.HOG0004486	0.86	n
N0.HOG0004487	0.831	n
N0.HOG0004488	0.821	n
N0.HOG0004489	0.972	n
N0.HOG0004490	0.821	n
N0.HOG0004491	0.821	n
N0.HOG0004492	0.95	n
N0.HOG0004493	0.854	n
N0.HOG0004494	0.92	n
N0.HOG0004495	0.821	n
N0.HOG0004496	0.954	n
N0.HOG0004497	0.837	n
N0.HOG0004498	0.845	n
N0.HOG0004499	0.954	n
N0.HOG0004500	0.765	n
N0.HOG0004501	0.83	n
N0.HOG0004502	0.836	n
N0.HOG0004503	0.837	n
N0.HOG0004504	0.62	n
N0.HOG0004506	0.837	n
N0.HOG0004507	0.838	n
N0.HOG0004508	0.87	n
N0.HOG0004509	0.834	n
N0.HOG0004510	0.901	n
N0.HOG0004511	0.86	n
N0.HOG0004512	0.843	n
N0.HOG0004513	0.961	n
N0.HOG0004514	0.865	n
N0.HOG0004516	0.954	n
N0.HOG0004517	0.795	n
N0.HOG0004518	0.821	n
N0.HOG0004519	0.821	n
N0.HOG0004520	0.84	n
N0.HOG0004521	0.954	n
N0.HOG0004522	0.826	n
N0.HOG0004523	0.71	n
N0.HOG0004524	0.821	n
N0.HOG0004525	0.833	n
N0.HOG0004526	0.821	n
N0.HOG0004527	0.861	n
N0.HOG0004529	0.949	n
N0.HOG0004530	0.702	n
N0.HOG0004531	0.714	n
N0.HOG0004532	0.863	n
N0.HOG0004533	0.972	n
N0.HOG0004534	0.973	n
N0.HOG0004535	0.836	n
N0.HOG0004536	0.949	n
N0.HOG0004537	0.968	n
N0.HOG0004540	0.86	n
N0.HOG0004543	0.702	n
N0.HOG0004544	0.827	n
N0.HOG0004545	0.86	n
N0.HOG0004546	0.966	n
N0.HOG0004547	0.943	n
N0.HOG0004549	0.978	n
N0.HOG0004551	0.838	n
N0.HOG0004553	0.843	n
N0.HOG0004554	0.839	n
N0.HOG0004555	0.834	n
N0.HOG0004557	0.821	n
N0.HOG0004558	0.788	n
N0.HOG0004559	0.765	n
N0.HOG0004560	0.886	n
N0.HOG0004561	0.83	n
N0.HOG0004562	0.826	n
N0.HOG0004563	0.821	n
N0.HOG0004564	0.82	n
N0.HOG0004565	0.688	n
N0.HOG0004568	0.852	n
N0.HOG0004570	0.82	n
N0.HOG0004571	0.968	n
N0.HOG0004572	0.838	n
N0.HOG0004573	0.86	n
N0.HOG0004574	0.829	n
N0.HOG0004576	0.818	n
N0.HOG0004578	0.972	n
N0.HOG0004579	0.961	n
N0.HOG0004580	0.972	n
N0.HOG0004581	0.809	n
N0.HOG0004582	0.961	n
N0.HOG0004583	0.954	n
N0.HOG0004584	0.972	n
N0.HOG0004585	0.782	n
N0.HOG0004586	0.986	n
N0.HOG0004588	0.838	n
N0.HOG0004589	0.87	n
N0.HOG0004591	0.844	n
N0.HOG0004592	0.829	n
N0.HOG0004593	0.774	n
N0.HOG0004594	0.837	n
N0.HOG0004595	0.837	n
N0.HOG0004596	0.778	n
N0.HOG0004597	0.826	n
N0.HOG0004598	0.619	n
N0.HOG0004600	0.838	n
N0.HOG0004601	0.954	n
N0.HOG0004602	0.925	n
N0.HOG0004603	0.944	n
N0.HOG0004604	0.836	n
N0.HOG0004605	0.821	n
N0.HOG0004607	0.848	n
N0.HOG0004608	0.905	n
N0.HOG0004610	0.848	n
N0.HOG0004611	0.848	n
N0.HOG0004612	0.837	n
N0.HOG0004613	0.848	n
N0.HOG0004614	0.848	n
N0.HOG0004615	0.848	n
N0.HOG0004616	0.837	n
N0.HOG0004617	0.949	n
N0.HOG0004618	0.86	n
N0.HOG0004619	0.973	n
N0.HOG0004620	0.88	n
N0.HOG0004621	0.838	n
N0.HOG0004622	0.836	n
N0.HOG0004623	0.821	n
N0.HOG0004624	0.836	n
N0.HOG0004625	0.834	n
N0.HOG0004626	0.836	n
N0.HOG0004627	0.859	n
N0.HOG0004628	0.92	n
N0.HOG0004629	0.865	n
N0.HOG0004630	0.918	n
N0.HOG0004631	0.966	n
N0.HOG0004632	0.87	n
N0.HOG0004633	0.833	n
N0.HOG0004634	0.972	n
N0.HOG0004635	0.837	n
N0.HOG0004636	0.95	n
N0.HOG0004637	0.797	n
N0.HOG0004638	0.972	n
N0.HOG0004639	0.829	n
N0.HOG0004640	0.933	n
N0.HOG0004641	0.83	n
N0.HOG0004642	0.68	n
N0.HOG0004643	0.83	n
N0.HOG0004644	0.821	n
N0.HOG0004645	0.821	n
N0.HOG0004646	0.838	n
N0.HOG0004647	0.932	n
N0.HOG0004648	0.836	n
N0.HOG0004649	0.968	n
N0.HOG0004650	0.821	n
N0.HOG0004651	0.829	n
N0.HOG0004652	0.821	n
N0.HOG0004653	0.812	n
N0.HOG0004655	0.826	n
N0.HOG0004656	0.821	n
N0.HOG0004657	0.949	n
N0.HOG0004658	0.827	n
N0.HOG0004659	0.837	n
N0.HOG0004660	0.954	n
N0.HOG0004661	0.83	n
N0.HOG0004663	0.986	n
N0.HOG0004664	0.684	n
N0.HOG0004665	0.834	n
N0.HOG0004666	0.905	n
N0.HOG0004668	0.87	n
N0.HOG0004669	0.966	n
N0.HOG0004670	0.865	n
N0.HOG0004671	0.841	n
N0.HOG0004672	0.973	n
N0.HOG0004674	0.972	n
N0.HOG0004675	0.825	n
N0.HOG0004676	0.9	n
N0.HOG0004678	0.835	n
N0.HOG0004680	0.831	n
N0.HOG0004681	0.949	n
N0.HOG0004682	0.859	n
N0.HOG0004683	0.825	n
N0.HOG0004684	0.945	n
N0.HOG0004685	0.843	n
N0.HOG0004686	0.838	n
N0.HOG0004688	0.914	n
N0.HOG0004689	0.973	n
N0.HOG0004690	0.954	n
N0.HOG0004691	0.973	n
N0.HOG0004692	0.865	n
N0.HOG0004693	0.973	n
N0.HOG0004694	0.838	n
N0.HOG0004695	0.972	n
N0.HOG0004696	0.865	n
N0.HOG0004698	0.726	n
N0.HOG0004699	0.847	n
N0.HOG0004701	0.78	n
N0.HOG0004702	0.829	n
N0.HOG0004703	0.954	n
N0.HOG0004704	0.848	n
N0.HOG0004705	0.646	n
N0.HOG0004706	0.68	n
N0.HOG0004707	0.876	n
N0.HOG0004708	0.977	n
N0.HOG0004709	0.829	n
N0.HOG0004711	0.836	n
N0.HOG0004713	0.837	n
N0.HOG0004714	0.834	n
N0.HOG0004715	0.843	n
N0.HOG0004716	0.852	n
N0.HOG0004717	0.931	n
N0.HOG0004718	0.827	n
N0.HOG0004719	0.833	n
N0.HOG0004720	0.838	n
N0.HOG0004721	0.841	n
N0.HOG0004722	0.806	n
N0.HOG0004723	0.413	n
N0.HOG0004724	0.803	n
N0.HOG0004725	0.945	n
N0.HOG0004726	0.837	n
N0.HOG0004727	0.954	n
N0.HOG0004728	0.779	n
N0.HOG0004729	0.837	n
N0.HOG0004730	0.9	n
N0.HOG0004731	0.838	n
N0.HOG0004732	0.865	n
N0.HOG0004733	0.861	n
N0.HOG0004734	0.821	n
N0.HOG0004735	0.848	n
N0.HOG0004736	0.815	n
N0.HOG0004737	0.969	n
N0.HOG0004738	0.852	n
N0.HOG0004739	0.949	n
N0.HOG0004740	0.768	n
N0.HOG0004741	0.836	n
N0.HOG0004742	0.833	n
N0.HOG0004743	0.709	n
N0.HOG0004744	0.829	n
N0.HOG0004745	0.876	n
N0.HOG0004747	0.903	n
N0.HOG0004748	0.86	n
N0.HOG0004749	0.86	n
N0.HOG0004750	0.973	n
N0.HOG0004751	0.821	n
N0.HOG0004752	0.845	n
N0.HOG0004753	0.87	n
N0.HOG0004754	0.949	n
N0.HOG0004755	0.821	n
N0.HOG0004757	0.954	n
N0.HOG0004758	0.731	n
N0.HOG0004759	0.745	n
N0.HOG0004760	0.485	n
N0.HOG0004762	0.843	n
N0.HOG0004763	0.812	n
N0.HOG0004764	0.949	n
N0.HOG0004765	0.745	n
N0.HOG0004766	0.887	n
N0.HOG0004767	0.818	n
N0.HOG0004769	0.852	n
N0.HOG0004770	0.824	n
N0.HOG0004771	0.837	n
N0.HOG0004772	0.865	n
N0.HOG0004773	0.821	n
N0.HOG0004774	0.852	n
N0.HOG0004776	0.799	n
N0.HOG0004777	0.966	n
N0.HOG0004778	0.836	n
N0.HOG0004779	0.949	n
N0.HOG0004780	0.927	n
N0.HOG0004782	0.785	n
N0.HOG0004783	0.954	n
N0.HOG0004784	0.871	n
N0.HOG0004785	0.838	n
N0.HOG0004786	0.852	n
N0.HOG0004787	0.833	n
N0.HOG0004788	0.838	n
N0.HOG0004789	0.847	n
N0.HOG0004790	0.698	n
N0.HOG0004791	0.951	n
N0.HOG0004792	0.83	n
N0.HOG0004793	0.73	n
N0.HOG0004794	0.848	n
N0.HOG0004795	0.86	n
N0.HOG0004796	0.968	n
N0.HOG0004797	0.73	n
N0.HOG0004798	0.838	n
N0.HOG0004799	0.837	n
N0.HOG0004800	0.821	n
N0.HOG0004801	0.865	n
N0.HOG0004802	0.841	n
N0.HOG0004803	0.843	n
N0.HOG0004804	0.741	n
N0.HOG0004805	0.854	n
N0.HOG0004806	0.868	n
N0.HOG0004807	0.82	n
N0.HOG0004808	0.954	n
N0.HOG0004809	0.637	n
N0.HOG0004811	0.861	n
N0.HOG0004812	0.82	n
N0.HOG0004813	0.954	n
N0.HOG0004814	0.898	n
N0.HOG0004815	0.887	n
N0.HOG0004816	0.87	n
N0.HOG0004817	0.945	n
N0.HOG0004818	0.836	n
N0.HOG0004819	0.954	n
N0.HOG0004820	0.622	n
N0.HOG0004821	0.741	n
N0.HOG0004822	0.821	n
N0.HOG0004823	0.89	n
N0.HOG0004824	0.548	n
N0.HOG0004825	0.861	n
N0.HOG0004826	0.961	n
N0.HOG0004827	0.862	n
N0.HOG0004828	0.836	n
N0.HOG0004829	0.826	n
N0.HOG0004830	0.836	n
N0.HOG0004831	0.829	n
N0.HOG0004832	0.829	n
N0.HOG0004833	0.834	n
N0.HOG0004834	0.838	n
N0.HOG0004835	0.826	n
N0.HOG0004836	0.835	n
N0.HOG0004837	0.87	n
N0.HOG0004838	0.838	n
N0.HOG0004840	0.846	n
N0.HOG0004841	0.826	n
N0.HOG0004842	0.9	n
N0.HOG0004844	0.974	n
N0.HOG0004845	0.852	n
N0.HOG0004846	0.818	n
N0.HOG0004847	0.82	n
N0.HOG0004849	0.795	n
N0.HOG0004850	0.73	n
N0.HOG0004851	0.752	n
N0.HOG0004852	0.844	n
N0.HOG0004853	0.837	n
N0.HOG0004854	0.83	n
N0.HOG0004855	0.796	n
N0.HOG0004857	0.784	n
N0.HOG0004858	0.535	n
N0.HOG0004860	0.954	n
N0.HOG0004861	0.848	n
N0.HOG0004862	0.829	n
N0.HOG0004863	0.837	n
N0.HOG0004864	0.837	n
N0.HOG0004865	0.837	n
N0.HOG0004866	0.954	n
N0.HOG0004867	0.821	n
N0.HOG0004868	0.837	n
N0.HOG0004869	0.833	n
N0.HOG0004870	0.821	n
N0.HOG0004871	0.833	n
N0.HOG0004872	0.972	n
N0.HOG0004873	0.834	n
N0.HOG0004874	0.85	n
N0.HOG0004875	0.972	n
N0.HOG0004876	0.836	n
N0.HOG0004877	0.954	n
N0.HOG0004878	0.809	n
N0.HOG0004879	0.847	n
N0.HOG0004880	0.868	n
N0.HOG0004881	0.986	n
N0.HOG0004882	0.841	n
N0.HOG0004883	0.846	n
N0.HOG0004884	0.865	n
N0.HOG0004885	0.733	n
N0.HOG0004886	0.86	n
N0.HOG0004888	0.972	n
N0.HOG0004889	0.847	n
N0.HOG0004890	0.747	n
N0.HOG0004891	0.92	n
N0.HOG0004892	0.837	n
N0.HOG0004893	0.821	n
N0.HOG0004894	0.973	n
N0.HOG0004895	0.954	n
N0.HOG0004896	0.861	n
N0.HOG0004897	0.838	n
N0.HOG0004898	0.821	n
N0.HOG0004899	0.764	n
N0.HOG0004900	0.821	n
N0.HOG0004901	0.838	n
N0.HOG0004902	0.931	n
N0.HOG0004903	0.972	n
N0.HOG0004904	0.955	n
N0.HOG0004905	0.945	n
N0.HOG0004906	0.96	n
N0.HOG0004907	0.949	n
N0.HOG0004908	0.871	n
N0.HOG0004909	0.843	n
N0.HOG0004910	0.842	n
N0.HOG0004911	0.86	n
N0.HOG0004912	0.972	n
N0.HOG0004913	0.914	n
N0.HOG0004914	0.648	n
N0.HOG0004915	0.901	n
N0.HOG0004916	0.834	n
N0.HOG0004917	0.779	n
N0.HOG0004918	0.821	n
N0.HOG0004919	0.838	n
N0.HOG0004920	0.862	n
N0.HOG0004921	0.973	n
N0.HOG0004922	0.837	n
N0.HOG0004923	0.837	n
N0.HOG0004924	0.837	n
N0.HOG0004926	0.917	n
N0.HOG0004927	0.854	n
N0.HOG0004928	0.821	n
N0.HOG0004929	0.961	n
N0.HOG0004930	0.821	n
N0.HOG0004931	0.818	n
N0.HOG0004932	0.986	n
N0.HOG0004933	0.86	n
N0.HOG0004934	0.843	n
N0.HOG0004935	0.972	n
N0.HOG0004936	0.808	n
N0.HOG0004937	0.826	n
N0.HOG0004938	0.808	n
N0.HOG0004939	0.821	n
N0.HOG0004940	0.818	n
N0.HOG0004941	0.955	n
N0.HOG0004942	0.835	n
N0.HOG0004944	0.73	n
N0.HOG0004945	0.954	n
N0.HOG0004946	0.837	n
N0.HOG0004947	0.87	n
N0.HOG0004948	0.836	n
N0.HOG0004949	0.843	n
N0.HOG0004950	0.835	n
N0.HOG0004951	0.949	n
N0.HOG0004952	0.821	n
N0.HOG0004953	0.87	n
N0.HOG0004954	0.846	n
N0.HOG0004955	0.968	n
N0.HOG0004956	0.918	n
N0.HOG0004957	0.859	n
N0.HOG0004958	0.844	n
N0.HOG0004959	0.854	n
N0.HOG0004960	0.847	n
N0.HOG0004961	0.75	n
N0.HOG0004962	0.836	n
N0.HOG0004963	0.834	n
N0.HOG0004964	0.907	n
N0.HOG0004965	0.87	n
N0.HOG0004966	0.821	n
N0.HOG0004967	0.821	n
N0.HOG0004968	0.829	n
N0.HOG0004969	0.954	n
N0.HOG0004970	0.829	n
N0.HOG0004972	0.668	n
N0.HOG0004973	0.835	n
N0.HOG0004974	0.834	n
N0.HOG0004975	0.848	n
N0.HOG0004976	0.833	n
N0.HOG0004977	0.756	n
N0.HOG0004978	0.821	n
N0.HOG0004979	0.774	n
N0.HOG0004980	0.838	n
N0.HOG0004981	0.82	n
N0.HOG0004982	0.949	n
N0.HOG0004983	0.82	n
N0.HOG0004984	0.861	n
N0.HOG0004985	0.83	n
N0.HOG0004987	0.86	n
N0.HOG0004988	0.848	n
N0.HOG0004989	0.896	n
N0.HOG0004990	0.87	n
N0.HOG0004991	0.837	n
N0.HOG0004992	0.834	n
N0.HOG0004993	0.821	n
N0.HOG0004994	0.845	n
N0.HOG0004995	0.821	n
N0.HOG0004996	0.799	n
N0.HOG0004997	0.908	n
N0.HOG0004998	0.961	n
N0.HOG0004999	0.82	n
N0.HOG0005000	0.838	n
N0.HOG0005001	0.854	n
N0.HOG0005002	0.868	n
N0.HOG0005003	0.782	n
N0.HOG0005004	0.972	n
N0.HOG0005005	0.833	n
N0.HOG0005007	0.961	n
N0.HOG0005008	0.994	n
N0.HOG0005009	0.901	n
N0.HOG0005010	0.821	n
N0.HOG0005011	0.821	n
N0.HOG0005012	0.838	n
N0.HOG0005013	0.791	n
N0.HOG0005014	0.844	n
N0.HOG0005015	0.854	n
N0.HOG0005016	0.721	n
N0.HOG0005017	0.836	n
N0.HOG0005018	0.836	n
N0.HOG0005019	0.833	n
N0.HOG0005020	0.752	n
N0.HOG0005021	0.821	n
N0.HOG0005023	0.821	n
N0.HOG0005024	0.836	n
N0.HOG0005027	0.821	n
N0.HOG0005028	0.854	n
N0.HOG0005030	0.7	n
N0.HOG0005031	0.795	n
N0.HOG0005032	0.843	n
N0.HOG0005033	0.959	n
N0.HOG0005034	0.852	n
N0.HOG0005035	0.821	n
N0.HOG0005036	0.834	n
N0.HOG0005037	0.836	n
N0.HOG0005038	0.722	n
N0.HOG0005039	0.836	n
N0.HOG0005040	0.821	n
N0.HOG0005041	0.821	n
N0.HOG0005042	0.86	n
N0.HOG0005043	0.899	n
N0.HOG0005044	0.7	n
N0.HOG0005045	0.954	n
N0.HOG0005046	0.71	n
N0.HOG0005047	0.859	n
N0.HOG0005048	0.838	n
N0.HOG0005049	0.821	n
N0.HOG0005051	0.729	n
N0.HOG0005052	0.818	n
N0.HOG0005053	0.861	n
N0.HOG0005054	0.928	n
N0.HOG0005055	0.668	n
N0.HOG0005056	0.826	n
N0.HOG0005057	0.837	n
N0.HOG0005058	0.843	n
N0.HOG0005059	0.716	n
N0.HOG0005060	0.836	n
N0.HOG0005061	0.715	n
N0.HOG0005062	0.917	n
N0.HOG0005063	0.848	n
N0.HOG0005064	0.774	n
N0.HOG0005065	0.848	n
N0.HOG0005066	0.75	n
N0.HOG0005067	0.821	n
N0.HOG0005068	0.821	n
N0.HOG0005070	0.831	n
N0.HOG0005071	0.85	n
N0.HOG0005072	0.949	n
N0.HOG0005073	0.833	n
N0.HOG0005074	0.815	n
N0.HOG0005075	0.8	n
N0.HOG0005076	0.835	n
N0.HOG0005077	0.837	n
N0.HOG0005078	0.745	n
N0.HOG0005079	0.773	n
N0.HOG0005080	0.841	n
N0.HOG0005081	0.818	n
N0.HOG0005082	0.838	n
N0.HOG0005083	0.932	n
N0.HOG0005084	0.821	n
N0.HOG0005085	0.628	n
N0.HOG0005086	0.844	n
N0.HOG0005087	0.835	n
N0.HOG0005088	0.838	n
N0.HOG0005090	0.821	n
N0.HOG0005091	0.731	n
N0.HOG0005092	0.743	n
N0.HOG0005094	0.837	n
N0.HOG0005095	0.848	n
N0.HOG0005096	0.708	n
N0.HOG0005097	0.86	n
N0.HOG0005099	0.848	n
N0.HOG0005100	0.836	n
N0.HOG0005101	0.862	n
N0.HOG0005102	0.827	n
N0.HOG0005103	0.821	n
N0.HOG0005105	0.821	n
N0.HOG0005106	0.903	n
N0.HOG0005107	0.86	n
N0.HOG0005108	0.83	n
N0.HOG0005110	0.924	n
N0.HOG0005112	0.821	n
N0.HOG0005113	0.837	n
N0.HOG0005114	0.954	n
N0.HOG0005115	0.928	n
N0.HOG0005116	0.843	n
N0.HOG0005117	0.815	n
N0.HOG0005118	0.837	n
N0.HOG0005119	0.782	n
N0.HOG0005120	0.835	n
N0.HOG0005121	0.821	n
N0.HOG0005122	0.887	n
N0.HOG0005123	0.836	n
N0.HOG0005124	0.781	n
N0.HOG0005125	0.848	n
N0.HOG0005126	0.848	n
N0.HOG0005127	0.737	n
N0.HOG0005128	0.817	n
N0.HOG0005129	0.783	n
N0.HOG0005130	0.848	n
N0.HOG0005131	0.821	n
N0.HOG0005132	0.84	n
N0.HOG0005133	0.833	n
N0.HOG0005134	0.848	n
N0.HOG0005135	0.915	n
N0.HOG0005136	0.848	n
N0.HOG0005137	0.838	n
N0.HOG0005138	0.96	n
N0.HOG0005139	0.75	n
N0.HOG0005140	0.854	n
N0.HOG0005142	0.576	n
N0.HOG0005143	0.433	n
N0.HOG0005144	0.861	n
N0.HOG0005145	0.854	n
N0.HOG0005146	0.844	n
N0.HOG0005147	0.818	n
N0.HOG0005148	0.821	n
N0.HOG0005149	0.837	n
