OG	slope	p-value	sig_after_multiple_testing
N0.HOG0004586	0.014860719699340575	0.0459184045910289	x
N0.HOG0004588	0.004076623446120665	0.3876775973748877	x
N0.HOG0004590	0.00863134701086322	0.3176749821410207	x
N0.HOG0004591	0.009726185449880862	0.15993421210368364	x
N0.HOG0004592	0.006023485538939378	0.4780218099064316	x
N0.HOG0004594	0.009259362795646344	0.26911319513455756	x
N0.HOG0004595	0.009259362795646344	0.26911319513455756	x
N0.HOG0004596	-0.001327318846601695	0.7430410449691186	x
N0.HOG0004597	0.005395469754156255	0.5120487092535057	x
N0.HOG0004598	-0.006491893813559343	0.29162107127190706	x
N0.HOG0004599	-0.001327318846601695	0.7430410449691186	x
N0.HOG0004600	0.0014626838740461308	0.7541292247590605	x
N0.HOG0004601	0.0010612120399555909	0.9254987018391845	x
N0.HOG0004602	-0.001327318846601695	0.7430410449691186	x
N0.HOG0004603	0.012972342963666717	0.28795430805965533	x
N0.HOG0004604	0.016742958059722587	0.10537448730153379	x
N0.HOG0004605	0.011579604415171602	0.12160260683912522	x
N0.HOG0004606	-0.011586955706796355	0.1865578271199549	x
N0.HOG0004607	-0.001327318846601695	0.7430410449691186	x
N0.HOG0004608	-0.0003907350912446115	0.939632340699297	x
N0.HOG0004609	-0.008345312778850087	0.10985668636326541	x
N0.HOG0004610	-0.007768697366598677	0.33421827789550806	x
N0.HOG0004611	0.006676082550029903	0.5118334134446997	x
N0.HOG0004612	-0.004220616262099632	0.5054330742164339	x
N0.HOG0004613	-0.015921213420997022	0.0950488100508908	x
N0.HOG0004614	-0.004789880413040669	0.4956622078963807	x
N0.HOG0004615	-0.0037739064005470834	0.5636647512914367	x
N0.HOG0004616	-0.007768697366598677	0.33421827789550806	x
N0.HOG0004617	0.004297089296662556	0.5678122358053774	x
N0.HOG0004619	-0.0034408379910955706	0.7324835945011223	x
N0.HOG0004620	-0.002871573840154531	0.7726887792392549	x
N0.HOG0004621	-0.003431244379932262	0.5883681989704548	x
N0.HOG0004622	0.005988794045253494	0.35462081260692646	x
N0.HOG0004623	0.0014626838740461308	0.7541292247590605	x
N0.HOG0004624	0.0010612120399555909	0.9254987018391845	x
N0.HOG0004626	0.016742958059722587	0.10537448730153379	x
N0.HOG0004628	0.006676082550029903	0.5118334134446997	x
N0.HOG0004629	0.006676082550029903	0.5118334134446997	x
N0.HOG0004630	-0.009124138127241332	0.3735871046970365	x
N0.HOG0004631	-0.011395415678701046	0.25263473122374314	x
N0.HOG0004632	-0.009124138127241332	0.3735871046970365	x
N0.HOG0004633	-0.00706115796450038	0.29104543237797986	x
N0.HOG0004634	-0.011395415678701046	0.25263473122374314	x
N0.HOG0004635	0.0036984444985449882	0.7548117050069849	x
N0.HOG0004636	-0.009124138127241332	0.3735871046970365	x
N0.HOG0004638	0.016742958059722587	0.10537448730153379	x
N0.HOG0004639	0.005395469754156255	0.5120487092535057	x
N0.HOG0004640	0.015512390295281727	0.08753921210539763	x
N0.HOG0004641	0.011010340264230565	0.16608720516152028	x
N0.HOG0004642	0.0007080183792631265	0.923274044223817	x
N0.HOG0004643	0.006023485538939378	0.4780218099064316	x
N0.HOG0004644	0.012972342963666717	0.28795430805965533	x
N0.HOG0004646	0.011579604415171602	0.12160260683912522	x
N0.HOG0004647	-0.0012128576736026126	0.9389898673010866	x
N0.HOG0004648	-0.01189968896466476	0.1265403020193908	x
N0.HOG0004649	0.01163835604901369	0.15219315755729393	x
N0.HOG0004650	0.005964733905097291	0.45255878312590614	x
N0.HOG0004651	0.0022638311858066717	0.831877911463759	x
N0.HOG0004652	0.009726185449880862	0.15993421210368364	x
N0.HOG0004653	0.016742958059722587	0.10537448730153379	x
N0.HOG0004654	0.016742958059722587	0.10537448730153379	x
N0.HOG0004655	0.001778959023585755	0.8533070301584739	x
N0.HOG0004656	0.011010340264230565	0.16608720516152028	x
N0.HOG0004657	-0.002812822206312447	0.7834705591848383	x
N0.HOG0004658	0.002948046874717458	0.7727382679291536	x
N0.HOG0004660	0.006676082550029903	0.5118334134446997	x
N0.HOG0004661	-0.006161617566206318	0.6647321788262166	x
N0.HOG0004662	-0.0003907350912446115	0.939632340699297	x
N0.HOG0004663	0.00536077826047037	0.3733876854416377	x
N0.HOG0004664	-0.000600034229781587	0.9456782367816227	x
N0.HOG0004665	0.007692056562523485	0.4755863184401097	x
N0.HOG0004666	0.02112726080535604	0.10537448730153388	x
N0.HOG0004667	0.000676769323257747	0.9450635483987941	x
N0.HOG0004668	0.015512390295281727	0.08753921210539763	x
N0.HOG0004669	-0.015921213420997022	0.0950488100508908	x
N0.HOG0004670	-0.006161617566206318	0.6647321788262166	x
N0.HOG0004671	-0.005897587114543389	0.45968141597462464	x
N0.HOG0004672	0.003956051002201614	0.7801408881974895	x
N0.HOG0004673	-0.0012128576736026126	0.9389898673010866	x
N0.HOG0004674	0.0010612120399555909	0.9254987018391845	x
N0.HOG0004675	-0.006161617566206318	0.6647321788262166	x
N0.HOG0004676	0.013930135853410134	0.29473033875886173	x
N0.HOG0004678	0.0010612120399555909	0.9254987018391845	x
N0.HOG0004679	0.011579604415171602	0.12160260683912522	x
N0.HOG0004680	0.007788614138263601	0.25569269318570076	x
N0.HOG0004681	0.002685006357845209	0.7598053066481059	x
N0.HOG0004682	0.007347192196513514	0.3881985932059069	x
N0.HOG0004683	0.0068485785873239335	0.5905037535557517	x
N0.HOG0004684	-0.015921213420997022	0.0950488100508908	x
N0.HOG0004686	-0.002871573840154531	0.7726887792392549	x
N0.HOG0004687	0.006676082550029903	0.5118334134446997	x
N0.HOG0004689	0.00536077826047037	0.3733876854416377	x
N0.HOG0004690	-0.01189968896466476	0.1265403020193908	x
N0.HOG0004692	-0.002593799427135103	0.6818158698437311	x
N0.HOG0004693	-0.00706115796450038	0.29104543237797986	x
N0.HOG0004694	0.00671460198363979	0.478147655033207	x
N0.HOG0004696	0.007788614138263601	0.25569269318570076	x
N0.HOG0004697	0.00863134701086322	0.3176749821410207	x
N0.HOG0004699	-0.001327318846601695	0.7430410449691186	x
N0.HOG0004700	0.0017033998480053447	0.8335025045736582	x
N0.HOG0004701	-0.0002878303819895076	0.9711607954783493	x
N0.HOG0004703	-0.01145297910311221	0.20231025531368999	x
N0.HOG0004704	-0.0003907350912446115	0.939632340699297	x
N0.HOG0004705	0.005395469754156255	0.5120487092535057	x
N0.HOG0004706	0.005327040128084801	0.5275327164109624	x
N0.HOG0004707	0.005327040128084801	0.5275327164109624	x
N0.HOG0004708	0.009726185449880862	0.15993421210368364	x
N0.HOG0004709	0.005395469754156255	0.5120487092535057	x
N0.HOG0004710	0.013133397041914381	0.20132672240716662	x
N0.HOG0004711	-0.003715051815354084	0.754070594803698	x
N0.HOG0004712	-0.00706115796450038	0.29104543237797986	x
N0.HOG0004715	0.0030557625766250924	0.7117976640821257	x
N0.HOG0004716	0.006676082550029903	0.5118334134446997	x
N0.HOG0004717	-0.012158986079991912	0.3229118814589559	x
N0.HOG0004718	0.018748267551988697	0.03301367461856373	x
N0.HOG0004719	0.000676769323257747	0.9450635483987941	x
N0.HOG0004720	0.00863134701086322	0.3176749821410207	x
N0.HOG0004721	-0.016292539205145194	0.0322866670076532	x
N0.HOG0004722	-0.014021261653685476	0.061030942686413896	x
N0.HOG0004723	0.013419052825219269	0.289751816548931	x
N0.HOG0004724	0.0020230195831043517	0.8589277794235518	x
N0.HOG0004725	0.02165702645864041	0.03881376748454218	x
N0.HOG0004726	-0.015787236817312873	0.17026592205593616	x
N0.HOG0004727	0.018748267551988697	0.03301367461856373	x
N0.HOG0004728	0.007843598854849733	0.4714711218269203	x
N0.HOG0004729	0.021156980112977394	0.2879543080596552	n
N0.HOG0004730	0.00863134701086322	0.3176749821410207	x
N0.HOG0004731	0.009200611161804257	0.33463116036971763	x
N0.HOG0004732	0.013133397041914381	0.20132672240716662	x
N0.HOG0004733	0.00863134701086322	0.3176749821410207	x
N0.HOG0004734	0.000676769323257747	0.9450635483987941	x
N0.HOG0004735	0.012972342963666717	0.28795430805965533	x
N0.HOG0004736	-0.008337961517539716	0.25600844623386493	x
N0.HOG0004737	0.018748267551988697	0.03301367461856373	x
N0.HOG0004739	0.011010340264230565	0.16608720516152028	x
N0.HOG0004740	0.007585992351193104	0.32220571706507883	x
N0.HOG0004742	0.01163835604901369	0.15219315755729393	x
N0.HOG0004743	0.018748267551988697	0.03301367461856373	x
N0.HOG0004744	0.016369274298621346	0.2879543080596552	x
N0.HOG0004745	-0.0011252753347866672	0.8891830275904865	x
N0.HOG0004746	0.012972342963666717	0.28795430805965533	x
N0.HOG0004747	-0.0024248639786019852	0.8092357582710278	x
N0.HOG0004748	-0.00706115796450038	0.29104543237797986	x
N0.HOG0004749	0.005964733905097291	0.45255878312590614	x
N0.HOG0004750	0.015512390295281727	0.08753921210539763	x
N0.HOG0004751	-0.006433142179717257	0.24654369791074904	x
N0.HOG0004752	0.018748267551988697	0.03301367461856373	x
N0.HOG0004753	0.015512390295281727	0.08753921210539763	x
N0.HOG0004754	0.006676082550029903	0.5118334134446997	x
N0.HOG0004755	0.015477698801595843	0.030720234022266348	x
N0.HOG0004756	0.0030557625766250924	0.7117976640821257	x
N0.HOG0004757	-0.009124138127241332	0.3735871046970365	x
N0.HOG0004758	0.0030557625766250924	0.7117976640821257	x
N0.HOG0004759	0.02112726080535604	0.10537448730153388	x
N0.HOG0004760	0.006676082550029903	0.5118334134446997	x
N0.HOG0004761	-0.002871573840154531	0.7726887792392549	x
N0.HOG0004762	0.007122792411582447	0.5216150215605415	x
N0.HOG0004763	0.0010612120399555909	0.9254987018391845	x
N0.HOG0004764	0.005395469754156255	0.5120487092535057	x
N0.HOG0004765	-0.012232860631498203	0.2246627842231067	x
N0.HOG0004766	0.006676082550029903	0.5118334134446997	x
N0.HOG0004768	-0.01189968896466476	0.1265403020193908	x
N0.HOG0004769	0.0017033998480053447	0.8335025045736582	x
N0.HOG0004770	0.002948046874717458	0.7727382679291536	x
N0.HOG0004771	0.018748267551988697	0.03301367461856373	x
N0.HOG0004772	-0.00706115796450038	0.29104543237797986	x
N0.HOG0004773	0.0017033998480053447	0.8335025045736582	x
N0.HOG0004777	0.018748267551988697	0.03301367461856373	x
N0.HOG0004778	-0.011395415678701046	0.25263473122374314	x
N0.HOG0004779	0.0010612120399555909	0.9254987018391845	x
N0.HOG0004780	-0.006161617566206318	0.6647321788262166	x
N0.HOG0004781	-0.006161617566206318	0.6647321788262166	x
N0.HOG0004783	-0.0034408379910955706	0.7324835945011223	x
N0.HOG0004784	-0.00706115796450038	0.29104543237797986	x
N0.HOG0004785	-0.00255910793344922	0.7630941097335553	x
N0.HOG0004786	0.0007080183792631265	0.923274044223817	x
N0.HOG0004788	0.005988794045253494	0.35462081260692646	x
N0.HOG0004789	0.003586749552316129	0.5154350195646201	x
N0.HOG0004790	0.011579604415171602	0.12160260683912522	x
N0.HOG0004791	0.005964733905097291	0.45255878312590614	x
N0.HOG0004792	-0.008337961517539716	0.25600844623386493	x
N0.HOG0004794	0.0016927433357513289	0.8785268001977815	x
N0.HOG0004795	-0.0003685853364123684	0.9627044445507651	x
N0.HOG0004796	-0.00706115796450038	0.29104543237797986	x
N0.HOG0004797	0.004111314939806549	0.5718677941848467	x
N0.HOG0004799	0.02112726080535604	0.10537448730153388	x
N0.HOG0004801	0.015512390295281727	0.08753921210539763	x
N0.HOG0004802	-0.000600034229781587	0.9456782367816227	x
N0.HOG0004803	0.015512390295281727	0.08753921210539763	x
N0.HOG0004804	0.018748267551988697	0.03301367461856373	x
N0.HOG0004805	0.018748267551988697	0.03301367461856373	x
N0.HOG0004806	-0.009622116331889417	0.1559968252535576	x
N0.HOG0004807	0.001778959023585755	0.8533070301584739	x
N0.HOG0004808	0.02112726080535604	0.10537448730153388	x
N0.HOG0004809	0.015512390295281727	0.08753921210539763	x
N0.HOG0004810	0.0007080183792631265	0.923274044223817	x
N0.HOG0004811	0.00856566872265007	0.4197201916093889	x
N0.HOG0004812	0.015477698801595843	0.030720234022266348	x
N0.HOG0004813	0.022651672784922285	0.009748237981402862	x
N0.HOG0004814	0.016742958059722587	0.10537448730153379	x
N0.HOG0004815	0.011579604415171602	0.12160260683912522	x
N0.HOG0004816	0.002354960465468603	0.7952831622558687	x
N0.HOG0004817	-0.002593799427135103	0.6818158698437311	x
N0.HOG0004819	0.015512390295281727	0.08753921210539763	x
N0.HOG0004820	-0.012744458100646143	0.04711766867103366	x
N0.HOG0004821	-0.01189968896466476	0.1265403020193908	x
N0.HOG0004822	0.009647321023356806	0.30213240141566006	x
N0.HOG0004823	0.0030557625766250924	0.7117976640821257	x
N0.HOG0004825	0.0	1.0	x
N0.HOG0004826	0.0	1.0	x
N0.HOG0004827	-0.01189968896466476	0.1265403020193908	x
N0.HOG0004828	0.013133397041914381	0.20132672240716662	x
N0.HOG0004829	0.009862828291521531	0.2042548344609242	x
N0.HOG0004832	0.007843598854849733	0.4714711218269203	x
N0.HOG0004833	-0.01189968896466476	0.1265403020193908	x
N0.HOG0004834	-0.01189968896466476	0.1265403020193908	x
N0.HOG0004835	-0.001327318846601695	0.7430410449691186	x
N0.HOG0004836	0.00829030871640228	0.4812137255181401	x
N0.HOG0004837	0.006435503906806041	0.38643670528341323	x
N0.HOG0004838	0.016742958059722587	0.10537448730153379	x
N0.HOG0004839	-0.005041941775698081	0.5347840574505379	x
N0.HOG0004840	0.01027580002068851	0.302378190762518	x
N0.HOG0004841	0.004076623446120665	0.3876775973748877	x
N0.HOG0004842	-0.001327318846601695	0.7430410449691186	x
N0.HOG0004843	-0.004140141052914141	0.7070683899634291	x
N0.HOG0004844	0.0030557625766250924	0.7117976640821257	x
N0.HOG0004845	0.01906343945332579	0.1076500569255656	x
N0.HOG0004846	0.012972342963666717	0.28795430805965533	x
N0.HOG0004847	0.007896806767321168	0.5025548684202475	x
N0.HOG0004848	0.007347192196513514	0.3881985932059069	x
N0.HOG0004851	0.005327040128084801	0.5275327164109624	x
N0.HOG0004853	0.01056363040267802	0.10537448730153388	x
N0.HOG0004854	0.0	1.0	x
N0.HOG0004855	0.009200611161804257	0.33463116036971763	x
N0.HOG0004857	0.011579604415171602	0.12160260683912522	x
N0.HOG0004858	-0.0047249928054452755	0.6107338302100247	x
N0.HOG0004859	0.018748267551988697	0.03301367461856373	x
N0.HOG0004860	0.012085065910566238	0.1832813687488446	x
N0.HOG0004861	0.0015214355078882167	0.8174303674880123	x
N0.HOG0004862	-0.0034408379910955706	0.7324835945011223	x
N0.HOG0004864	0.007585992351193104	0.32220571706507883	x
N0.HOG0004865	-0.0034408379910955706	0.7324835945011223	x
N0.HOG0004866	-0.0034408379910955706	0.7324835945011223	x
N0.HOG0004867	0.009200611161804257	0.33463116036971763	x
N0.HOG0004868	0.004297089296662556	0.5678122358053774	x
N0.HOG0004869	0.004297089296662556	0.5678122358053774	x
N0.HOG0004870	0.004297089296662556	0.5678122358053774	x
N0.HOG0004871	0.004297089296662556	0.5678122358053774	x
N0.HOG0004872	0.004297089296662556	0.5678122358053774	x
N0.HOG0004873	0.004297089296662556	0.5678122358053774	x
N0.HOG0004874	0.004297089296662556	0.5678122358053774	x
N0.HOG0004875	0.000676769323257747	0.9450635483987941	x
N0.HOG0004876	0.000676769323257747	0.9450635483987941	x
N0.HOG0004877	-0.0047249928054452755	0.6107338302100247	x
N0.HOG0004878	-0.011395415678701046	0.25263473122374314	x
N0.HOG0004879	0.0007080183792631265	0.923274044223817	x
N0.HOG0004880	0.016369274298621346	0.2879543080596552	x
N0.HOG0004881	0.0010612120399555909	0.9254987018391845	x
N0.HOG0004882	-0.01189968896466476	0.1265403020193908	x
N0.HOG0004883	0.006676082550029903	0.5118334134446997	x
N0.HOG0004884	-0.001327318846601695	0.7430410449691186	x
N0.HOG0004885	-0.011395415678701046	0.25263473122374314	x
N0.HOG0004886	-0.006161617566206318	0.6647321788262166	x
N0.HOG0004887	-0.01790986899407428	0.13194951330148882	x
N0.HOG0004888	-0.0003907350912446115	0.939632340699297	x
N0.HOG0004889	-0.0034408379910955706	0.7324835945011223	x
N0.HOG0004891	0.007788614138263601	0.25569269318570076	x
N0.HOG0004892	0.0034296861118042763	0.7094670480638944	x
N0.HOG0004893	0.012972342963666717	0.28795430805965533	x
N0.HOG0004894	0.0	1.0	x
N0.HOG0004895	0.0	1.0	x
N0.HOG0004898	0.0007080183792631265	0.923274044223817	x
N0.HOG0004899	-0.01189968896466476	0.1265403020193908	x
N0.HOG0004901	0.0010265205462697072	0.9179368879111731	x
N0.HOG0004902	-0.0002878303819895076	0.9711607954783493	x
N0.HOG0004903	-0.00012942657353403212	0.9864782285213894	x
N0.HOG0004904	-0.002871573840154531	0.7726887792392549	x
N0.HOG0004905	-0.01145297910311221	0.20231025531368999	x
N0.HOG0004907	-0.017270255842942117	0.0435293184057765	x
N0.HOG0004908	0.018748267551988697	0.03301367461856373	x
N0.HOG0004909	-0.0034408379910955706	0.7324835945011223	x
N0.HOG0004910	0.015512390295281727	0.08753921210539763	x
N0.HOG0004911	0.01056363040267802	0.10537448730153388	x
N0.HOG0004912	0.005327040128084801	0.5275327164109624	x
N0.HOG0004914	0.00863134701086322	0.3176749821410207	x
N0.HOG0004915	0.013133397041914381	0.20132672240716662	x
N0.HOG0004916	0.013133397041914381	0.20132672240716662	x
N0.HOG0004917	0.001778959023585755	0.8533070301584739	x
N0.HOG0004919	0.015512390295281727	0.08753921210539763	x
N0.HOG0004920	-0.00706115796450038	0.29104543237797986	x
N0.HOG0004922	0.007843598854849733	0.4714711218269203	x
N0.HOG0004923	0.007347192196513514	0.3881985932059069	x
N0.HOG0004924	0.00863134701086322	0.3176749821410207	x
N0.HOG0004925	0.0010265205462697072	0.9179368879111731	x
N0.HOG0004926	-0.008337961517539716	0.25600844623386493	x
N0.HOG0004927	-0.006161617566206318	0.6647321788262166	x
N0.HOG0004928	0.007843598854849733	0.4714711218269203	x
N0.HOG0004929	0.006641503228355037	0.6067212001065109	x
N0.HOG0004930	0.0030557625766250924	0.7117976640821257	x
N0.HOG0004931	0.002948046874717458	0.7727382679291536	x
N0.HOG0004932	0.002948046874717458	0.7727382679291536	x
N0.HOG0004934	-0.0034408379910955706	0.7324835945011223	x
N0.HOG0004935	0.00863134701086322	0.3176749821410207	x
N0.HOG0004936	0.005988794045253494	0.35462081260692646	x
N0.HOG0004939	0.00863134701086322	0.3176749821410207	x
N0.HOG0004942	0.006676082550029903	0.5118334134446997	x
N0.HOG0004943	0.0007080183792631265	0.923274044223817	x
N0.HOG0004944	0.018407229257527753	0.13245795598644172	x
N0.HOG0004945	-0.006161617566206318	0.6647321788262166	x
N0.HOG0004947	-0.0003907350912446115	0.939632340699297	x
N0.HOG0004948	0.0007080183792631265	0.923274044223817	x
N0.HOG0004949	0.013209623657205228	0.30956755581404427	x
N0.HOG0004950	-0.0015190737807994326	0.8181909009448498	x
N0.HOG0004951	-0.0034408379910955706	0.7324835945011223	x
N0.HOG0004952	0.016742958059722587	0.10537448730153379	x
N0.HOG0004953	-0.011586955706796355	0.1865578271199549	x
N0.HOG0004954	-0.0038359114864885534	0.5699589763663884	x
N0.HOG0004955	0.0015214355078882167	0.8174303674880123	x
N0.HOG0004957	0.005930042411411408	0.2786650477521799	x
N0.HOG0004958	0.011010340264230565	0.16608720516152028	x
N0.HOG0004959	-0.001470035165670885	0.8687311224749242	x
N0.HOG0004960	-0.004161864628257545	0.5774699791418504	x
N0.HOG0004962	0.003478724726932822	0.7543279804848868	x
N0.HOG0004964	0.007843598854849733	0.4714711218269203	x
N0.HOG0004965	-0.008337961517539716	0.25600844623386493	x
N0.HOG0004966	0.0007080183792631265	0.923274044223817	x
N0.HOG0004967	0.0007080183792631265	0.923274044223817	x
N0.HOG0004968	0.00536077826047037	0.3733876854416377	x
N0.HOG0004969	0.011010340264230565	0.16608720516152028	x
N0.HOG0004970	-0.004220616262099632	0.5054330742164339	x
N0.HOG0004971	-0.008345312778850087	0.10985668636326541	x
N0.HOG0004972	0.012972342963666717	0.28795430805965533	x
N0.HOG0004973	-0.003870602980174436	0.6223365843206321	x
N0.HOG0004974	0.004111314939806549	0.5718677941848467	x
N0.HOG0004975	0.004111314939806549	0.5718677941848467	x
N0.HOG0004977	0.016742958059722587	0.10537448730153379	x
N0.HOG0004978	0.00044670986155254696	0.923274044223817	x
N0.HOG0004979	0.011579604415171602	0.12160260683912522	x
N0.HOG0004980	-0.0038359114864885534	0.5699589763663884	x
N0.HOG0004981	-0.01189968896466476	0.1265403020193908	x
N0.HOG0004982	0.007585992351193104	0.32220571706507883	x
N0.HOG0004983	0.009862828291521531	0.2042548344609242	x
N0.HOG0004984	0.004297089296662556	0.5678122358053774	x
N0.HOG0004985	0.00671460198363979	0.478147655033207	x
N0.HOG0004986	0.009200611161804257	0.33463116036971763	x
N0.HOG0004987	-0.004789880413040669	0.4956622078963807	x
N0.HOG0004988	-0.008337961517539716	0.25600844623386493	x
N0.HOG0004989	0.006676082550029903	0.5118334134446997	x
N0.HOG0004990	0.013133397041914381	0.20132672240716662	x
N0.HOG0004992	0.006676082550029903	0.5118334134446997	x
N0.HOG0004993	-0.007768697366598677	0.33421827789550806	x
N0.HOG0004994	0.028760902402951326	0.28039110415738644	n
N0.HOG0004995	0.002948046874717458	0.7727382679291536	x
N0.HOG0004996	0.00863134701086322	0.3176749821410207	x
N0.HOG0004997	-0.006433142179717257	0.24654369791074904	x
N0.HOG0004998	-0.0034408379910955706	0.7324835945011223	x
N0.HOG0004999	0.007122792411582447	0.5216150215605415	x
N0.HOG0005000	0.009200611161804257	0.33463116036971763	x
N0.HOG0005001	-0.009124138127241332	0.3735871046970365	x
N0.HOG0005002	0.0010612120399555909	0.9254987018391845	x
N0.HOG0005003	0.006676082550029903	0.5118334134446997	x
N0.HOG0005004	0.011010340264230565	0.16608720516152028	x
N0.HOG0005005	0.0	1.0	x
N0.HOG0005006	0.0	1.0	x
N0.HOG0005007	0.007347192196513514	0.3881985932059069	x
N0.HOG0005008	0.002948046874717458	0.7727382679291536	x
N0.HOG0005009	0.00863134701086322	0.3176749821410207	x
N0.HOG0005010	0.0014626838740461308	0.7541292247590605	x
N0.HOG0005012	0.01056363040267802	0.10537448730153388	x
N0.HOG0005013	0.00044670986155254696	0.923274044223817	x
N0.HOG0005015	0.0010612120399555909	0.9254987018391845	x
N0.HOG0005016	0.015512390295281727	0.08753921210539763	x
N0.HOG0005017	0.006023485538939378	0.4780218099064316	x
N0.HOG0005019	-0.012672219231740377	0.2340412298728909	x
N0.HOG0005020	-0.0034408379910955706	0.7324835945011223	x
N0.HOG0005021	-0.002812822206312447	0.7834705591848383	x
N0.HOG0005022	0.01744399994495701	0.2530122337938199	x
N0.HOG0005023	0.0017033998480053447	0.8335025045736582	x
N0.HOG0005024	0.00863134701086322	0.3176749821410207	x
N0.HOG0005026	0.004297089296662556	0.5678122358053774	x
N0.HOG0005027	0.0017239923917567101	0.7934321402546047	x
N0.HOG0005028	0.0007080183792631265	0.923274044223817	x
N0.HOG0005029	0.005930042411411408	0.2786650477521799	x
N0.HOG0005031	-0.009622116331889417	0.1559968252535576	x
N0.HOG0005032	-0.005357583018319001	0.5833381469687867	x
N0.HOG0005033	0.007585992351193104	0.32220571706507883	x
N0.HOG0005034	-0.01189968896466476	0.1265403020193908	x
N0.HOG0005035	0.007843598854849733	0.4714711218269203	x
N0.HOG0005036	0.012972342963666717	0.28795430805965533	x
N0.HOG0005039	0.012972342963666717	0.28795430805965533	x
N0.HOG0005040	-0.012744458100646143	0.04711766867103366	x
N0.HOG0005041	0.006676082550029903	0.5118334134446997	x
N0.HOG0005042	0.009259362795646344	0.26911319513455756	x
N0.HOG0005044	-0.00255910793344922	0.7630941097335553	x
N0.HOG0005045	0.0043264602833281126	0.718814949840193	x
N0.HOG0005046	0.004743799158215103	0.5740205661403008	x
N0.HOG0005047	0.018748267551988697	0.03301367461856373	x
N0.HOG0005048	0.0030557625766250924	0.7117976640821257	x
N0.HOG0005049	0.011010340264230565	0.16608720516152028	x
N0.HOG0005051	0.013098705548228498	0.14131461133922976	x
N0.HOG0005052	-0.0038875478526481165	0.6647321788262166	x
N0.HOG0005054	-0.008337961517539716	0.25600844623386493	x
N0.HOG0005055	-0.008299799216871347	0.3229118814589559	x
N0.HOG0005056	-0.002871573840154531	0.7726887792392549	x
N0.HOG0005057	-0.0034408379910955706	0.7324835945011223	x
N0.HOG0005058	0.017921102856270424	0.19913710578241847	x
N0.HOG0005059	-0.001470035165670885	0.8687311224749242	x
N0.HOG0005061	0.0030557625766250924	0.7117976640821257	x
N0.HOG0005062	-0.002812822206312447	0.7834705591848383	x
N0.HOG0005063	-0.004278282943892728	0.677181714670342	x
N0.HOG0005064	0.011624842442633608	0.3339670042413725	x
N0.HOG0005065	-0.0034408379910955706	0.7324835945011223	x
N0.HOG0005066	-0.006433142179717257	0.24654369791074904	x
N0.HOG0005067	-0.0038359114864885534	0.5699589763663884	x
N0.HOG0005068	0.011010340264230565	0.16608720516152028	x
N0.HOG0005069	0.011010340264230565	0.16608720516152028	x
N0.HOG0005071	-0.004220616262099632	0.5054330742164339	x
N0.HOG0005072	-0.0038359114864885534	0.5699589763663884	x
N0.HOG0005073	-0.016292539205145194	0.0322866670076532	x
N0.HOG0005076	-0.008299799216871347	0.3229118814589559	x
N0.HOG0005077	0.0007080183792631265	0.923274044223817	x
N0.HOG0005078	-0.0037739064005470834	0.5636647512914367	x
N0.HOG0005079	0.006023485538939378	0.4780218099064316	x
N0.HOG0005080	0.011010340264230565	0.16608720516152028	x
N0.HOG0005081	-0.008345312778850087	0.10985668636326541	x
N0.HOG0005082	0.009726185449880862	0.15993421210368364	x
N0.HOG0005083	0.0045233333076732125	0.465561099254551	x
N0.HOG0005084	0.006023485538939378	0.4780218099064316	x
N0.HOG0005085	0.007788614138263601	0.25569269318570076	x
N0.HOG0005086	0.007843598854849733	0.4714711218269203	x
N0.HOG0005087	0.005395469754156255	0.5120487092535057	x
N0.HOG0005088	-0.00031134483410811116	0.953159628566615	x
N0.HOG0005089	0.009235090233669661	0.42476793333880136	x
N0.HOG0005090	0.0030557625766250924	0.7117976640821257	x
N0.HOG0005091	0.011240399725935761	0.2985259727625906	x
N0.HOG0005092	0.014860719699340575	0.0459184045910289	x
N0.HOG0005093	0.00603505850734793	0.5870005624339479	x
N0.HOG0005095	-0.0003907350912446115	0.939632340699297	x
N0.HOG0005096	0.002948046874717458	0.7727382679291536	x
N0.HOG0005099	0.00017852905969642526	0.96889047801564	x
N0.HOG0005100	0.00863134701086322	0.3176749821410207	x
N0.HOG0005101	-0.001327318846601695	0.7430410449691186	x
N0.HOG0005102	0.0007728357587123794	0.9103377911129167	x
N0.HOG0005103	0.009726185449880862	0.15993421210368364	x
N0.HOG0005105	0.016742958059722587	0.10537448730153379	x
N0.HOG0005107	0.013580106903466928	0.21490528767129244	x
N0.HOG0005108	0.009259362795646344	0.26911319513455756	x
N0.HOG0005109	-0.0003907350912446115	0.939632340699297	x
N0.HOG0005110	0.000676769323257747	0.9450635483987941	x
N0.HOG0005111	0.013133397041914381	0.20132672240716662	x
N0.HOG0005112	0.0007080183792631265	0.923274044223817	x
N0.HOG0005113	0.011687109587488313	0.3058889321304096	x
N0.HOG0005114	0.013511677277395478	0.22385702589826503	x
N0.HOG0005115	0.011010340264230565	0.16608720516152028	x
N0.HOG0005116	0.006676082550029903	0.5118334134446997	x
N0.HOG0005117	0.007122792411582447	0.5216150215605415	x
N0.HOG0005118	-0.0008317852760230259	0.9404258465678812	x
N0.HOG0005119	-0.0067206022591927645	0.42588093746177347	x
N0.HOG0005120	0.007843598854849733	0.4714711218269203	x
N0.HOG0005121	0.015512390295281727	0.08753921210539763	x
